,,,,,a_attendance_count,,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),돌발_고려2__0__330,330,2025-11-21 9:22,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,112,20186,660,870,1,GooglePlay,2025-11-20,44000,5471
ItemPurchased (App),계정한정__고려소환__1__550,550,2025-11-21 9:19,c8664970-c2f8-11f0-9d04-6f36fad21b1c,6,a_user_name,신베포,200,79737,0,3500,1,GooglePlay,2025-11-16,38500,4398
ItemPurchased (App),구독권2__1980,1980,2025-11-21 9:15,48cb7ff0-b6b4-11f0-a280-61630857717f,21,a_user_name,술을끊자,328,54216,0,6120,1,GooglePlay,2025-10-31,18700,2856
ItemPurchased (App),돌발_사형수__1__1100,1100,2025-11-21 8:52,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,98,19061,110,620,1,GooglePlay,2025-11-20,33000,5674
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-21 8:52,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,98,17061,220,620,1,GooglePlay,2025-11-20,33000,5674
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-21 8:52,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,98,15061,330,620,1,GooglePlay,2025-11-20,33000,5674
ItemPurchased (App),계정한정__갑옷소환__1__110,110,2025-11-21 8:52,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,98,14061,440,620,1,GooglePlay,2025-11-20,33000,5674
ItemPurchased (App),계정한정__무기소환__1__110,110,2025-11-21 8:38,5768ab00-6c31-11f0-98cb-9992c3b823e7,116,a_user_name,무우사무휼,865,149261,110,9230,1,GooglePlay,2025-07-29,270600,158
ItemPurchased (App),돌발_던전1__7__990,990,2025-11-21 8:36,c4a11590-c0ff-11f0-8d80-c75a37bc3dcb,8,a_user_name,원주민,301,65918,0,6300,1,GooglePlay,2025-11-14,158400,3072
ItemPurchased (App),돌발_고려2__3__1100,1100,2025-11-21 8:32,ce762a70-c50e-11f0-9b08-654491b86197,3,a_user_name,중폭,118,144664,0,2900,1,GooglePlay,2025-11-19,29700,5295
ItemPurchased (App),구독권2__1980,1980,2025-11-21 8:31,0206fe20-c4db-11f0-b167-f57f11c62022,4,a_user_name,서명균,89,305599,330,1550,1,GooglePlay,2025-11-19,11000,6060
ItemPurchased (App),구독권1__770,770,2025-11-21 7:48,ef56db60-6391-11f0-8ad1-495afdf38cf0,121,a_user_name,딱쎄,980,1064768,270,12880,1,GooglePlay,2025-07-18,698500,63
ItemPurchased (App),돌발_던전3__10__990,990,2025-11-21 7:46,426442f0-8f09-11f0-842e-9169428d25e9,72,a_user_name,freej,562,622395,1210,16800,1,GooglePlay,2025-09-11,480700,940
ItemPurchased (App),(기간한정 주간)연구석__0__550,550,2025-11-21 7:46,426442f0-8f09-11f0-842e-9169428d25e9,72,a_user_name,freej,562,622395,1760,16800,1,GooglePlay,2025-09-11,480700,940
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-21 7:29,b72d3e10-bc4b-11f0-bd87-2d32c54c0cba,14,a_user_name,소밤,449,61888,0,7610,1,GooglePlay,2025-11-08,462000,1973
ItemPurchased (App),돌발_가속횟수__4__3300,3300,2025-11-21 7:18,8f7f3f40-66aa-11f0-8cad-77b80077cb64,91,a_user_name,아토소마,451,44220,0,6300,1,GooglePlay,2025-07-22,83600,1948
ItemPurchased (App),(기간한정 일간)어빌석__0__110,110,2025-11-21 7:05,ce762a70-c50e-11f0-9b08-654491b86197,3,a_user_name,중폭,116,298079,880,2650,1,GooglePlay,2025-11-19,18700,5370
ItemPurchased (App),계정한정__갑옷소환__1__110,110,2025-11-21 7:05,ce762a70-c50e-11f0-9b08-654491b86197,3,a_user_name,중폭,116,297079,990,2650,1,GooglePlay,2025-11-19,18700,5370
ItemPurchased (App),계정한정__무기소환__1__110,110,2025-11-21 6:22,33132b00-adb7-11f0-a3c7-058572531315,33,a_user_name,곰선생,468,265668,0,19230,1,GooglePlay,2025-10-20,191400,1667
ItemPurchased (App),구독권3__660,660,2025-11-21 6:22,33132b00-adb7-11f0-a3c7-058572531315,33,a_user_name,곰선생,468,249668,550,19230,1,GooglePlay,2025-10-20,190300,1667
ItemPurchased (App),구독권4__660,660,2025-11-21 5:17,e6d7bda0-acb2-11f0-9b8c-2d87bb6cd3f7,34,a_user_name,딴딴뚠뚠,693,915895,6270,4150,1,GooglePlay,2025-10-19,920700,526
ItemPurchased (App),돌발_회심타확률__4__990,990,2025-11-21 4:38,4e6e2fb0-af94-11f0-83a9-75cd8738bd47,28,a_user_name,모용외,426,219861,220,3370,1,GooglePlay,2025-10-22,392700,2187
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-21 4:32,c26f8420-7161-11f0-8abd-4fb202f7ffe2,109,a_user_name,조승연,1540,79952,20,256260,1,GooglePlay,2025-08-04,7918900,5
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-21 4:27,c26f8420-7161-11f0-8abd-4fb202f7ffe2,109,a_user_name,조승연,1540,197977,20,256260,1,GooglePlay,2025-08-04,7917800,5
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-21 3:18,54ac8250-9587-11ef-bae1-e99e5909ec5f,389,a_user_name,예슬아,1540,1209747,440,283990,0,OneStore,2024-10-28,4449200,5
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-21 3:00,d88da590-618d-11f0-be18-d54b23f40b25,129,a_user_name,악마,1540,50226,1650,201040,1,OneStore,2025-07-15,10478600,2
ItemPurchased (App),돌발_절멸타데미지__1__990,990,2025-11-21 2:55,d88da590-618d-11f0-be18-d54b23f40b25,129,a_user_name,악마,1540,13526,2640,201040,1,OneStore,2025-07-15,10478600,2
ItemPurchased (App),돌발_패기__22__3300,3300,2025-11-21 2:53,d88da590-618d-11f0-be18-d54b23f40b25,129,a_user_name,악마,1540,561026,5940,201040,1,OneStore,2025-07-15,10478600,2
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-21 2:53,d88da590-618d-11f0-be18-d54b23f40b25,129,a_user_name,악마,1540,560026,6050,201040,1,OneStore,2025-07-15,10478600,2
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-21 2:51,56bbf410-c635-11f0-b9d2-f9d3f4b07673,1,a_user_name,비행,24,206106,0,30,1,GooglePlay,2025-11-20,7700,9821
ItemPurchased (App),구독권1__770,770,2025-11-21 2:50,eb55b150-8194-11f0-9647-c522e92b8a5a,89,a_user_name,독도지킴이,1126,399833,350,36310,1,GooglePlay,2025-08-25,2057000,34
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-21 1:47,ecf55390-c61c-11f0-89ec-711f707c784a,2,a_user_name,토니오,24,180614,0,150,1,GooglePlay,2025-11-20,7700,9819
ItemPurchased (App),구독권1__770,770,2025-11-21 0:58,3eddfb20-6403-11f0-a3ab-515b7dbdbb4f,15,a_user_name,말부기,286,300587,110,2900,1,GooglePlay,2025-07-18,39600,3418
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-21 0:48,cc61edb0-6a3b-11f0-bf1f-adc3992fea58,118,a_user_name,아루맘,1095,540402,880,17310,1,GooglePlay,2025-07-26,1163800,41
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-21 0:47,cc61edb0-6a3b-11f0-bf1f-adc3992fea58,118,a_user_name,아루맘,1095,540402,990,17310,1,GooglePlay,2025-07-26,1163800,41
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-21 0:38,edc59800-6318-11f0-a67a-173fdcafaabc,127,a_user_name,마갈곤,739,261149,330,10800,1,GooglePlay,2025-07-17,376200,369
ItemPurchased (App),레벨 패스__1__770,770,2025-11-21 0:35,ee603350-bd0a-11f0-8184-db0830adc1e5,12,a_user_name,잊다람쥐,266,526543,660,9480,1,GooglePlay,2025-11-09,108900,3542
ItemPurchased (App),스테이지 패스__1__770,770,2025-11-21 0:35,ee603350-bd0a-11f0-8184-db0830adc1e5,12,a_user_name,잊다람쥐,266,394043,1430,9480,1,GooglePlay,2025-11-09,108900,3542
ItemPurchased (App),육성 패스__2__1100,1100,2025-11-21 0:34,ee603350-bd0a-11f0-8184-db0830adc1e5,12,a_user_name,잊다람쥐,266,206543,2530,9480,1,GooglePlay,2025-11-09,108900,3542
ItemPurchased (App),육성 패스__1__770,770,2025-11-21 0:32,549dd430-c623-11f0-87ed-7519dca1af0b,1,a_user_name,지서기,28,90205,550,510,1,GooglePlay,2025-11-20,33000,9675
ItemPurchased (App),구독권2__1980,1980,2025-11-21 0:31,549dd430-c623-11f0-87ed-7519dca1af0b,1,a_user_name,지서기,27,59205,2530,510,1,GooglePlay,2025-11-20,33000,9675
ItemPurchased (App),구독권1__770,770,2025-11-21 0:25,e8270920-c49c-11f0-9f0d-b9e858aa8392,3,a_user_name,나는야마이노,168,44363,0,2750,1,GooglePlay,2025-11-18,58300,4775
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-21 0:22,f7a6f2a0-670b-11f0-b696-57f6be140e14,122,a_user_name,신지무념,790,75740,0,49240,1,GooglePlay,2025-07-22,583000,278
ItemPurchased (App),돌발_던전1__6__990,990,2025-11-21 0:22,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,24,263957,550,30,1,GooglePlay,2025-11-20,33000,9815
ItemPurchased (App),구독권2__1980,1980,2025-11-21 0:22,3415fc60-c61e-11f0-89ec-711f707c784a,2,a_user_name,익숙한달,24,232957,2530,30,1,GooglePlay,2025-11-20,33000,9815
ItemPurchased (App),구독권1__770,770,2025-11-21 0:12,448f6890-adcf-11f0-87ed-4595f5c61f7c,32,a_user_name,신선웅,391,2518,0,3850,1,GooglePlay,2025-10-20,40700,2310
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-21 0:12,448f6890-adcf-11f0-87ed-4595f5c61f7c,32,a_user_name,신선웅,391,5018,110,3850,1,GooglePlay,2025-10-20,40700,2310
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-21 0:10,4b5adae0-6506-11f0-ada0-5d42ab9007c0,125,a_user_name,헤롱이,1289,236367,800,55120,1,GooglePlay,2025-07-20,3766400,10
ItemPurchased (App),돌발_회심타데미지__1__990,990,2025-11-20 22:58,5fdc02e0-c538-11f0-9b08-654491b86197,2,a_user_name,여섯글자이름,61,456669,0,600,1,GooglePlay,2025-11-19,11000,7510
ItemPurchased (App),돌발_동료__0__330,330,2025-11-20 22:51,75427350-6181-11f0-9be8-c76ee4422dfd,129,a_user_name,소룡녀,968,345497,440,8030,0,GooglePlay,2025-07-15,583000,109
ItemPurchased (App),돌발_가속횟수__10__3300,3300,2025-11-20 22:46,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,294,2952504,4400,1640,1,OneStore,2025-11-17,405900,3119
ItemPurchased (App),돌발_연구__0__330,330,2025-11-20 22:30,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,292,2954204,4730,1640,1,OneStore,2025-11-17,405900,3119
ItemPurchased (App),돌발_가속횟수__0__550,550,2025-11-20 22:22,e098d680-c1cb-11f0-a4ac-ef8081969052,6,a_user_name,여경찡,185,100345,110,5640,1,GooglePlay,2025-11-15,51700,4628
ItemPurchased (App),돌발_조선2__0__550,550,2025-11-20 22:22,e098d680-c1cb-11f0-a4ac-ef8081969052,6,a_user_name,여경찡,185,97345,660,5640,1,GooglePlay,2025-11-15,51700,4628
ItemPurchased (App),돌발_던전3__1__990,990,2025-11-20 22:21,e098d680-c1cb-11f0-a4ac-ef8081969052,6,a_user_name,여경찡,185,87345,1650,5640,1,GooglePlay,2025-11-15,51700,4628
ItemPurchased (App),돌발_갑옷2__0__550,550,2025-11-20 22:21,e098d680-c1cb-11f0-a4ac-ef8081969052,6,a_user_name,여경찡,185,84345,2200,5640,1,GooglePlay,2025-11-15,51700,4628
ItemPurchased (App),돌발_승급__2__1100,1100,2025-11-20 22:20,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,291,2989754,5280,1640,1,OneStore,2025-11-17,405900,3153
ItemPurchased (App),돌발_무기2__0__330,330,2025-11-20 22:20,210b20d0-c60c-11f0-b548-45aa5fbc08e2,1,a_user_name,개다구,41,76265,0,940,1,GooglePlay,2025-11-20,11000,9801
ItemPurchased (App),돌발_고려2__0__330,330,2025-11-20 22:17,6d71df30-c437-11f0-9dba-69b1c61e04d7,3,a_user_name,멸살,148,467521,660,4590,1,GooglePlay,2025-11-18,117700,4934
ItemPurchased (App),돌발_무기2__2__1100,1100,2025-11-20 22:17,6d71df30-c437-11f0-9dba-69b1c61e04d7,3,a_user_name,멸살,148,462521,1760,4590,1,GooglePlay,2025-11-18,117700,4934
ItemPurchased (App),돌발_무기2__1__550,550,2025-11-20 22:17,6d71df30-c437-11f0-9dba-69b1c61e04d7,3,a_user_name,멸살,148,459521,2310,4590,1,GooglePlay,2025-11-18,117700,4934
ItemPurchased (App),돌발_갑옷2__0__550,550,2025-11-20 22:16,6d71df30-c437-11f0-9dba-69b1c61e04d7,3,a_user_name,멸살,148,456521,2860,4590,1,GooglePlay,2025-11-18,117700,4934
ItemPurchased (App),돌발_승급__1__550,550,2025-11-20 22:11,9aa09340-c60b-11f0-9eb1-51ec7a729253,1,a_user_name,쫑쓰다잉,24,171528,0,120,1,GooglePlay,2025-11-20,7700,9661
ItemPurchased (App),구독권1__770,770,2025-11-20 22:10,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,250,53905,0,2720,1,GooglePlay,2025-11-18,123200,3833
ItemPurchased (App),돌발_동료__0__330,330,2025-11-20 22:06,f1aca770-c366-11f0-869d-d762a59a2f47,4,a_user_name,설악,89,789736,330,950,1,GooglePlay,2025-11-17,11000,6169
ItemPurchased (App),구독권1__770,770,2025-11-20 22:04,854de8c0-bc70-11f0-bd7b-dd44bb8ca458,13,a_user_name,이루카스,262,33837,0,7240,1,GooglePlay,2025-11-08,27500,3608
ItemPurchased (App),구독권2__1980,1980,2025-11-20 21:59,176d97f0-c3c4-11f0-bda5-bb2afac69470,4,a_user_name,연아랑,256,873638,770,8060,1,GooglePlay,2025-11-17,292600,3726
ItemPurchased (App),돌발_스테이지__2__3300,3300,2025-11-20 21:58,210b20d0-c60c-11f0-b548-45aa5fbc08e2,1,a_user_name,개다구,24,208485,330,100,1,GooglePlay,2025-11-20,11000,9801
ItemPurchased (App),구독권1__770,770,2025-11-20 21:56,176d97f0-c3c4-11f0-bda5-bb2afac69470,4,a_user_name,연아랑,254,236263,4070,8060,1,GooglePlay,2025-11-17,292600,3726
ItemPurchased (App),돌발_고려2__1__550,550,2025-11-20 21:56,176d97f0-c3c4-11f0-bda5-bb2afac69470,4,a_user_name,연아랑,254,233263,4620,8060,1,GooglePlay,2025-11-17,292600,3726
ItemPurchased (App),돌발_던전3__1__990,990,2025-11-20 21:47,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,279,2888804,5610,1490,1,OneStore,2025-11-17,405900,3353
ItemPurchased (App),돌발_던전2__1__990,990,2025-11-20 21:47,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,279,2878804,6600,1490,1,OneStore,2025-11-17,405900,3353
ItemPurchased (App),돌발_던전1__2__990,990,2025-11-20 21:34,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,274,2733304,7590,1430,1,OneStore,2025-11-17,405900,4400
ItemPurchased (App),돌발_고려2__4__1100,1100,2025-11-20 21:26,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,266,2640304,8690,1430,1,OneStore,2025-11-17,405900,4400
ItemPurchased (App),돌발_동료__4__1100,1100,2025-11-20 21:26,22d82700-9c3b-11f0-be99-592a843e3253,54,a_user_name,초코보,592,35583,330,9580,1,GooglePlay,2025-09-28,380600,794
ItemPurchased (App),돌발_회심타확률__3__990,990,2025-11-20 21:23,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,244,2639804,9790,1430,1,OneStore,2025-11-17,405900,4400
ItemPurchased (App),돌발_승급__3__3300,3300,2025-11-20 21:23,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,203080,330,2720,1,GooglePlay,2025-11-18,123200,3985
ItemPurchased (App),(기간한정 일간)어빌석__0__110,110,2025-11-20 21:17,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,193980,440,2720,1,GooglePlay,2025-11-18,123200,3985
ItemPurchased (App),사냥 패스__1__770,770,2025-11-20 21:15,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,74380,1210,2720,1,GooglePlay,2025-11-18,123200,3985
ItemPurchased (App),돌발_조선2__0__550,550,2025-11-20 21:14,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,71380,1760,2720,1,GooglePlay,2025-11-18,123200,3985
ItemPurchased (App),돌발_던전2__0__550,550,2025-11-20 21:14,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,66380,2310,2720,1,GooglePlay,2025-11-18,123200,3985
ItemPurchased (App),돌발_고려2__1__550,550,2025-11-20 21:14,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,62780,2860,2720,1,GooglePlay,2025-11-18,123200,3985
ItemPurchased (App),돌발_던전1__0__550,550,2025-11-20 21:11,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,202,2505904,2090,1400,1,OneStore,2025-11-17,295900,4400
ItemPurchased (App),돌발_고려2__3__1100,1100,2025-11-20 21:06,e8270920-c49c-11f0-9f0d-b9e858aa8392,2,a_user_name,나는야마이노,151,210050,110,2750,1,GooglePlay,2025-11-18,58300,4970
ItemPurchased (App),사냥 패스__2__1100,1100,2025-11-20 21:04,b7d47190-c401-11f0-bd8e-d97da5e47a41,3,a_user_name,아진이,201,2500004,3190,1370,1,OneStore,2025-11-17,295900,4400
ItemPurchased (App),돌발_던전3__1__990,990,2025-11-20 21:02,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,32,a_user_name,퍼플e,567,107218,550,17420,1,GooglePlay,2025-10-16,1023000,885
ItemPurchased (App),돌발_조선2__7__3300,3300,2025-11-20 20:57,1dae1bc0-c55f-11f0-94d8-8baee88851e7,1,a_user_name,쥬셰프,84,173619,440,960,1,GooglePlay,2025-11-19,59400,6540
ItemPurchased (App),계정한정__조선소환__1__550,550,2025-11-20 20:57,1dae1bc0-c55f-11f0-94d8-8baee88851e7,1,a_user_name,쥬셰프,84,170619,990,960,1,GooglePlay,2025-11-19,59400,6540
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-20 20:55,e8270920-c49c-11f0-9f0d-b9e858aa8392,2,a_user_name,나는야마이노,149,107950,550,2750,1,GooglePlay,2025-11-18,51700,4970
ItemPurchased (App),육성 패스__1__770,770,2025-11-20 20:55,bc6e8aa0-aabc-11f0-8a5d-5fa60b653a75,32,a_user_name,퍼플e,567,1012793,2750,17420,1,GooglePlay,2025-10-16,1012000,885
ItemPurchased (App),돌발_고려2__10__3300,3300,2025-11-20 20:48,3cd08fc0-c3ba-11f0-9bb5-174fc7d9cbcd,4,a_user_name,이수지주아나,96,708365,110,2160,1,GooglePlay,2025-11-17,55000,5825
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-20 20:46,1dae1bc0-c55f-11f0-94d8-8baee88851e7,1,a_user_name,쥬셰프,84,148435,0,960,1,GooglePlay,2025-11-19,48400,6540
ItemPurchased (App),육성 패스__0__550,550,2025-11-20 20:43,1dae1bc0-c55f-11f0-94d8-8baee88851e7,1,a_user_name,쥬셰프,84,141635,440,960,1,GooglePlay,2025-11-19,47300,6540
ItemPurchased (App),구독권2__1980,1980,2025-11-20 20:42,1dae1bc0-c55f-11f0-94d8-8baee88851e7,1,a_user_name,쥬셰프,84,110635,2420,960,1,GooglePlay,2025-11-19,47300,6540
ItemPurchased (App),돌발_무기2__0__330,330,2025-11-20 20:41,1dae1bc0-c55f-11f0-94d8-8baee88851e7,1,a_user_name,쥬셰프,84,108935,2750,960,1,GooglePlay,2025-11-19,47300,6540
ItemPurchased (App),돌발_던전1__0__550,550,2025-11-20 20:00,ce731f90-639a-11f0-929e-756b01201a20,126,a_user_name,재아님,742,301413,330,13290,1,GooglePlay,2025-07-18,194700,350
ItemPurchased (App),(기간한정 일간)영웅__0__110,110,2025-11-20 19:58,54632500-c48a-11f0-8dac-3d9dc776b249,3,a_user_name,바요,237,13188,110,2630,1,GooglePlay,2025-11-18,90200,3985
ItemPurchased (App),돌발_무기2__0__330,330,2025-11-20 19:55,d4a44e40-b780-11f0-8596-1de7e0c2b0f3,19,a_user_name,와이니,491,186034,0,2340,1,GooglePlay,2025-11-02,524700,1486
ItemPurchased (App),돌발_승급__6__3300,3300,2025-11-20 19:52,8f660ca0-b664-11f0-896c-87c849c8485b,21,a_user_name,실뭉,326,42299,0,6080,1,GooglePlay,2025-10-31,150700,2892
ItemPurchased (App),돌발_가속횟수__1__1100,1100,2025-11-20 19:52,8f660ca0-b664-11f0-896c-87c849c8485b,21,a_user_name,실뭉,326,37299,1100,6080,1,GooglePlay,2025-10-31,150700,2892
ItemPurchased (App),돌발_사형수__1__1100,1100,2025-11-20 19:38,72b22fe0-7045-11f0-8560-7d29743bfe39,110,a_user_name,쵸돈단스,1164,20825,6200,36080,1,OneStore,2025-08-03,3098700,22
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-20 19:38,e0b88300-c3b9-11f0-9bd2-ad523d125748,4,a_user_name,nahahaha,128,93064,770,2990,1,GooglePlay,2025-11-17,40700,5131
ItemPurchased (App),돌발_고려2__1__550,550,2025-11-20 19:37,976eeba0-b2e1-11f0-91d0-d73d21a53319,25,a_user_name,fjess8,314,364055,0,9430,1,GooglePlay,2025-10-27,95700,2995
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-20 19:33,976eeba0-b2e1-11f0-91d0-d73d21a53319,25,a_user_name,fjess8,312,341205,110,9430,1,GooglePlay,2025-10-27,95700,2995
ItemPurchased (App),다이아패키지3__990,990,2025-11-20 19:30,e0b88300-c3b9-11f0-9bd2-ad523d125748,4,a_user_name,nahahaha,127,37464,1320,2960,1,GooglePlay,2025-11-17,40700,5131
ItemPurchased (App),구독권2__1980,1980,2025-11-20 19:29,72b22fe0-7045-11f0-8560-7d29743bfe39,110,a_user_name,쵸돈단스,1164,14300,6310,36010,1,OneStore,2025-08-03,3098700,23
ItemPurchased (App),돌발_가속횟수__23__3300,3300,2025-11-20 19:28,976eeba0-b2e1-11f0-91d0-d73d21a53319,25,a_user_name,fjess8,312,266205,0,9310,1,GooglePlay,2025-10-27,84700,2995
ItemPurchased (App),(기간한정 주간)가속__1__3300,3300,2025-11-20 19:23,976eeba0-b2e1-11f0-91d0-d73d21a53319,25,a_user_name,fjess8,311,219855,0,9250,1,GooglePlay,2025-10-27,51700,2995
ItemPurchased (App),(기간한정 주간)가속__0__1100,1100,2025-11-20 19:16,9cdb5730-c2cd-11f0-a1eb-592d90e56e86,5,a_user_name,할이름없당,151,99959,0,2480,1,GooglePlay,2025-11-16,14300,4859
ItemPurchased (App),(기간한정 일간)장비__0__110,110,2025-11-20 19:15,9cdb5730-c2cd-11f0-a1eb-592d90e56e86,5,a_user_name,할이름없당,151,95459,110,2480,1,GooglePlay,2025-11-16,14300,4859
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-20 19:15,9cdb5730-c2cd-11f0-a1eb-592d90e56e86,5,a_user_name,할이름없당,151,78959,220,2480,1,GooglePlay,2025-11-16,14300,4859
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-20 19:15,9cdb5730-c2cd-11f0-a1eb-592d90e56e86,5,a_user_name,할이름없당,151,78959,220,2480,1,GooglePlay,2025-11-16,14300,4859
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-20 19:15,9cdb5730-c2cd-11f0-a1eb-592d90e56e86,5,a_user_name,할이름없당,151,74959,440,2480,1,GooglePlay,2025-11-16,14300,4859
ItemPurchased (App),계정한정__갑옷소환__1__110,110,2025-11-20 19:15,9cdb5730-c2cd-11f0-a1eb-592d90e56e86,5,a_user_name,할이름없당,151,73959,550,2480,1,GooglePlay,2025-11-16,14300,4859
ItemPurchased (App),계정한정__무기소환__1__110,110,2025-11-20 19:14,eeae7930-c1d2-11f0-8cbf-ff3f222cfd8a,6,a_user_name,우팡이,252,639888,220,2730,1,GooglePlay,2025-11-15,150700,3997
