Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ruby_1,1100,4,¿À´Ã¸¸»ê´Ù,140,GooglePlay,2025-07-19,28600,1214
Order Complete (App),,ruby_1,1100,4,¿À´Ã¸¸»ê´Ù,140,GooglePlay,2025-07-19,28600,1214
Order Complete (App),,ruby_1,1100,4,¿À´Ã¸¸»ê´Ù,140,GooglePlay,2025-07-19,25300,1214
Order Complete (App),,ads_remove,7700,1,»©²¿,20,GooglePlay,2025-07-23,0,8500
Order Complete (App),,ruby_4,33000,1,Çà¼ö,20,GooglePlay,2025-07-23,0,8500
Order Complete (App),,ruby_1,1100,2,½Ã·Õ,80,GooglePlay,2025-07-22,9900,3651
Order Complete (App),,ruby_1,1100,2,½Ã·Õ,80,GooglePlay,2025-07-22,7700,3651
Order Complete (App),,ruby_3,11000,5,¹«°£ÀÌ,140,GooglePlay,2025-07-18,14300,1067
Order Complete (App),,ruby_4,33000,2,»ç»è,110,GooglePlay,2025-07-22,66000,1966
Order Complete (App),,ruby_6,110000,3,¹ÚÀçÈñ,90,GooglePlay,2025-07-21,11000,2528
Order Complete (App),,ads_remove,7700,1,ÀÕ½¬,0,GooglePlay,2025-07-23,0,99999999
Order Complete (App),,ads_remove,7700,1,ÃÊÈ«ºº,0,GooglePlay,2025-07-23,0,99999999
Order Complete (App),,ads_remove,7700,1,°í±¸¸¶È£¹Ú,0,GooglePlay,2025-07-23,0,99999999
Order Complete (App),,ruby_4,33000,3,¼ºµµ,110,GooglePlay,2025-07-21,7700,2088
Order Complete (App),,ruby_3,11000,3,Å¬·Ó,110,GooglePlay,2025-07-21,7700,1899
Order Complete (App),,ads_remove,7700,2,Àå³­,80,GooglePlay,2025-07-22,0,3693
Order Complete (App),,ruby_2,6600,2,Å¸³­,200,GooglePlay,2025-07-21,106700,176
Order Complete (App),,ruby_5,55000,5,Àï¿ä,250,GooglePlay,2025-07-19,141900,68
Order Complete (App),,ads_remove,7700,1,Çã¼ö¾Æºñ±¤¶¯,30,GooglePlay,2025-07-22,0,7818
Order Complete (App),,ads_remove,7700,1,Ãµ¼ö,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_5,55000,2,ÈåÄØ,40,GooglePlay,2025-07-22,7700,8469
Order Complete (App),,ruby_3,11000,1,½»¼ö,20,GooglePlay,2025-07-22,0,8235
Order Complete (App),,ads_remove,7700,1,µ¿ÀÌ¶û,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,3,¼ö¹ÎÀÌ,110,GooglePlay,2025-07-21,25300,1982
Order Complete (App),,ruby_2,6600,5,JMG,150,GooglePlay,2025-07-19,30800,705
Order Complete (App),,ads_remove,7700,2,±¸¿ù»ï¿ù,20,GooglePlay,2025-07-22,0,8116
Order Complete (App),,ads_remove,7700,1,41gidong,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,¾ºÀÍ,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_6,110000,2,±èÂïÂï,130,GooglePlay,2025-07-22,7700,1435
Order Complete (App),,ads_remove,7700,1,¿©¸§ÀÌ´Ï±î,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,ºÎÃß,20,GooglePlay,2025-07-22,0,8461
Order Complete (App),,ruby_4,33000,4,È¯»óÀÇ¼¶,250,GooglePlay,2025-07-19,180400,97
Order Complete (App),,ads_remove,7700,1,µð¹Ì,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_5,55000,2,Å´Çô³ë,50,GooglePlay,2025-07-22,17600,6044
Order Complete (App),,ads_remove,7700,1,ÀüÁ¦°ø,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_4,33000,6,Suzzy,150,GooglePlay,2025-07-18,7700,788
Order Complete (App),,ruby_1,1100,5,Èæ»ç,200,GooglePlay,2025-07-19,8800,270
Order Complete (App),,ads_remove,7700,1,KrJoker,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,¹è³ª¿Â¾Ó¸¶,30,GooglePlay,2025-07-22,0,8425
Order Complete (App),,ruby_6,110000,7,Åä½ÇÅä½Ç,350,GooglePlay,2025-07-17,997700,13
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,2,1,¸¶¸Í±â,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,fudy,60,GooglePlay,2025-07-22,0,4485
Order Complete (App),,ads_remove,7700,1,„bÈ÷²Ù,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,¹Î¶Ñ´Ô,20,GooglePlay,2025-07-22,0,8439
Order Complete (App),,ruby_3,11000,4,È¯»óÀÇ¼¶,250,GooglePlay,2025-07-19,169400,97
Order Complete (App),,ads_remove,7700,1,¹äÇ®´ë±â,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,8,¸íÀÌ³ª¹°,150,GooglePlay,2025-07-16,0,823
Order Complete (App),,ruby_4,33000,5,Çø¿À,250,GooglePlay,2025-07-18,238700,75
Order Complete (App),,ruby_4,33000,5,Çø¿À,250,GooglePlay,2025-07-18,205700,75
Order Complete (App),,ads_remove,7700,1,¿¡½ê,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,2,ÅÁÀ¯´×,200,GooglePlay,2025-07-21,141900,286
Order Complete (App),,ruby_3,11000,2,ÅÁÀ¯´×,200,GooglePlay,2025-07-21,119900,286
Order Complete (App),,ads_remove,7700,1,¹ÝÇ×¿À¸®,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_2,6600,7,³ë±â,150,GooglePlay,2025-07-17,34100,856
Order Complete (App),,ruby_2,6600,7,³ë±â,150,GooglePlay,2025-07-17,27500,856
Order Complete (App),,ruby_2,6600,7,³ë±â,150,GooglePlay,2025-07-17,20900,856
Order Complete (App),,ruby_2,6600,7,³ë±â,150,GooglePlay,2025-07-17,14300,856
Order Complete (App),,ruby_2,6600,7,³ë±â,150,GooglePlay,2025-07-17,7700,856
Order Complete (App),,ruby_4,33000,2,Á¶³ëºñ,110,GooglePlay,2025-07-21,51700,1887
Order Complete (App),,ruby_1,1100,5,²¹³×,250,GooglePlay,2025-07-19,430100,65
Order Complete (App),,ruby_1,1100,256,»ê³ª,800,OneStore,2024-10-04,58900,56
Order Complete (App),,ads_remove,7700,1,¸¶¸£,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_2,6600,1,±è¿µ½Ä,90,GooglePlay,2025-07-22,40700,3163
Order Complete (App),,ruby_6,110000,2,Jemin,250,GooglePlay,2025-07-21,700700,83
Order Complete (App),,ads_remove,7700,1,ÁøÁ¢´ëÀå,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,1,À¸¸£··³È³È,40,GooglePlay,2025-07-22,0,7953
Order Complete (App),,ads_remove,7700,1,ÇÑ¾¾,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_4,33000,2,hun,30,GooglePlay,2025-07-21,62700,7404
Order Complete (App),,ruby_3,11000,1,±è¿µ½Ä,90,GooglePlay,2025-07-22,29700,3163
Order Complete (App),,ruby_1,1100,1,±è¿µ½Ä,80,GooglePlay,2025-07-22,29700,3163
Order Complete (App),,ruby_1,1100,1,±è¿µ½Ä,80,GooglePlay,2025-07-22,27500,3163
Order Complete (App),,ruby_2,6600,1,±è¿µ½Ä,80,GooglePlay,2025-07-22,20900,3163
Order Complete (App),,ads_remove,7700,1,¹®Àå½Ä,20,GooglePlay,2025-07-22,0,8422
Order Complete (App),,ruby_4,33000,3,¸Ó°í,110,GooglePlay,2025-07-20,7700,1799
Order Complete (App),,ruby_1,1100,267,¿¤¸®Æ®¿Í·æ,750,OneStore,2024-10-30,515600,68
Order Complete (App),,ads_remove,7700,1,±â¸®º¸ÀÌ,60,GooglePlay,2025-07-22,0,4319
Order Complete (App),,ruby_2,6600,5,²¹³×,250,GooglePlay,2025-07-19,423500,69
Order Complete (App),,ruby_4,33000,4,¹«À»¹«À»,130,GooglePlay,2025-07-20,18700,1384
Order Complete (App),,ruby_2,6600,1,Raid,90,GooglePlay,2025-07-22,36300,2721
Order Complete (App),,ruby_3,11000,4,¶û¹æ,150,GooglePlay,2025-07-20,111100,414
Order Complete (App),,ruby_3,11000,4,¶û¹æ,150,GooglePlay,2025-07-20,89100,414
Order Complete (App),,ads_remove,7700,1,°ü°èÆ°´ë¿Õ,30,GooglePlay,2025-07-22,0,8418
Order Complete (App),,ruby_3,11000,1,Raid,80,GooglePlay,2025-07-22,36300,2950
Order Complete (App),,ruby_3,11000,1,Raid,80,GooglePlay,2025-07-22,14300,2950
Order Complete (App),,ruby_4,33000,25,ÀÚÀÌÅ¬·Ð,200,GooglePlay,2024-12-01,33000,2997
Order Complete (App),,ruby_3,11000,1,²É¼³,20,GooglePlay,2025-07-22,0,8066
Order Complete (App),,ruby_2,6600,1,±è¿µ½Ä,80,GooglePlay,2025-07-22,14300,3427
Order Complete (App),,ads_remove,7700,1,±ëÇã,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_2,6600,4,¸Å¿î¸À·çÀÌ,120,GooglePlay,2025-07-20,25300,1511
Order Complete (App),,ruby_2,6600,1,±è¿µ½Ä,80,GooglePlay,2025-07-22,7700,3427
Order Complete (App),,ruby_3,11000,5,±èÈÅ,200,GooglePlay,2025-07-19,229900,125
Order Complete (App),,ads_remove,7700,1,¸®ÄÚ¿ì,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_6,110000,2,Jemin,200,GooglePlay,2025-07-21,590700,169
Order Complete (App),,ruby_4,33000,25,ÀÚÀÌÅ¬·Ð,200,GooglePlay,2024-12-01,0,2997
Order Complete (App),,ruby_4,33000,1,ÇÑ±¸,90,GooglePlay,2025-07-22,7700,2716
Order Complete (App),,ads_remove,7700,1,³ëÀ¤,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_6,110000,2,Jemin,200,GooglePlay,2025-07-21,480700,169
Order Complete (App),,ruby_5,55000,5,±èÈÅ,200,GooglePlay,2025-07-19,174900,180
Order Complete (App),,ads_remove,7700,3,¼º¿¡¾ÈÂ÷,70,GooglePlay,2025-07-21,0,3607
Order Complete (App),,ruby_4,33000,2,ÀÌ¼ø½ÅÀÏ´ë±â,110,GooglePlay,2025-07-21,29700,2154
Order Complete (App),,ads_remove,7700,1,¶Ç·Î¹Ì³É,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,2,ÆÊ¸°,150,GooglePlay,2025-07-22,187000,452
Order Complete (App),,ruby_4,33000,4,°ÝÁ¤¸á·Î,20,GooglePlay,2024-09-29,0,11034
Order Complete (App),,ads_remove,7700,1,¾Ö¿ËÀÌ,30,GooglePlay,2025-07-22,0,8397
Order Complete (App),,ads_remove,7700,1,±è¿µ½Ä,50,GooglePlay,2025-07-22,0,8397
Order Complete (App),,ruby_1,1100,4,·çºñs,40,GooglePlay,2025-07-19,7700,6728
Order Complete (App),,ruby_2,6600,4,·çºñs,40,GooglePlay,2025-07-19,0,6728
Order Complete (App),,ruby_2,6600,1,Raid,50,GooglePlay,2025-07-22,7700,6438
Order Complete (App),,ads_remove,7700,1,¸®¿À¿¡,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_1,1100,7,Áö³É,200,GooglePlay,2025-07-17,29700,235
Order Complete (App),,ruby_1,1100,7,Áö³É,200,GooglePlay,2025-07-17,29700,235
Order Complete (App),,ruby_2,6600,7,Áö³É,200,GooglePlay,2025-07-17,22000,235
Order Complete (App),,ruby_3,11000,7,Áö³É,200,GooglePlay,2025-07-17,11000,235
Order Complete (App),,ads_remove,7700,1,È¿±â,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,Ç¥»ç±è¾¾,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,3,¾Æ±â¿ÕÀÚ,110,GooglePlay,2025-07-21,51700,1782
Order Complete (App),,ruby_3,11000,3,¾Æ±â¿ÕÀÚ,110,GooglePlay,2025-07-21,29700,1782
Order Complete (App),,ads_remove,7700,1,»ï»ö´Ù¶÷Áã,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_2,6600,6,¹æ¶û°Ë°´,250,OneStore,2025-07-17,80300,93
Order Complete (App),,ads_remove,7700,4,·¹Æ¼¾Æ,100,GooglePlay,2025-07-19,0,2142
Order Complete (App),,ruby_5,55000,2,ÅÁÀ¯´×,150,GooglePlay,2025-07-21,64900,740
Order Complete (App),,ads_remove,7700,1,Raid,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,Àå¼öÃ´ÁØ°æ,20,GooglePlay,2025-07-22,0,8151
Order Complete (App),,ads_remove,7700,3,Ä¡Å²Á¶¾Æ,100,GooglePlay,2025-07-20,0,2355
Order Complete (App),,ruby_3,11000,1,¿ä¹Ì¿ë,40,GooglePlay,2025-07-22,29700,8147
Order Complete (App),,ruby_3,11000,1,¿ä¹Ì¿ë,40,GooglePlay,2025-07-22,7700,8147
Order Complete (App),,ruby_3,11000,6,½É´ëÇ¥,250,GooglePlay,2025-07-18,183700,87
Order Complete (App),,ruby_1,1100,7,¥f¸®,200,GooglePlay,2025-07-16,7700,212
Order Complete (App),,ruby_2,6600,5,Àü¼³e,150,GooglePlay,2025-07-19,11000,609
Order Complete (App),,ruby_3,11000,7,ÇÏ¸ð¿¹,200,GooglePlay,2025-07-17,66000,287
Order Complete (App),,ads_remove,7700,1,µ¹ºñ°³,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,¿ä¹Ì¿ë,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_2,6600,4,ÁøÃ·Áö,110,GooglePlay,2025-07-20,14300,1828
Order Complete (App),,ads_remove,7700,1,ÇÑ±¸,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,6,¾ÆÁî,200,GooglePlay,2025-07-18,25300,146
Order Complete (App),,ads_remove,7700,1,¾È±æ,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_1,1100,5,dogjwjtj,250,GooglePlay,2025-07-19,209000,86
Order Complete (App),,ruby_3,11000,5,dogjwjtj,250,GooglePlay,2025-07-19,198000,86
Order Complete (App),,ruby_1,1100,7,ÇÏ¸ð¿¹,200,GooglePlay,2025-07-17,66000,287
Order Complete (App),,ruby_1,1100,7,ÇÏ¸ð¿¹,200,GooglePlay,2025-07-17,63800,287
Order Complete (App),,ruby_2,6600,4,ÁøÃ·Áö,110,GooglePlay,2025-07-20,7700,1828
Order Complete (App),,ruby_2,6600,5,´çµÎµÎ´ç,200,GooglePlay,2025-07-19,25300,159
Order Complete (App),,ruby_1,1100,2,¼­¾¾¿È,120,GooglePlay,2025-07-21,22000,1340
Order Complete (App),,ruby_1,1100,2,¼­¾¾¿È,120,GooglePlay,2025-07-21,19800,1340
Order Complete (App),,ruby_2,6600,5,dogjwjtj,250,GooglePlay,2025-07-19,191400,86
Order Complete (App),,ruby_4,33000,4,±è°ß,200,GooglePlay,2025-07-20,172700,210
Order Complete (App),,ruby_2,6600,4,ÀÌÃµ°ø¾È,150,GooglePlay,2025-07-19,18700,873
Order Complete (App),,ruby_5,55000,6,ÃßÀÌ,150,GooglePlay,2025-07-18,40700,615
Order Complete (App),,ruby_5,55000,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,785400,12
Order Complete (App),,ruby_5,55000,2,½Å¿ì½Ã½ºÅÛ,90,GooglePlay,2025-07-21,80300,6675
Order Complete (App),,ruby_4,33000,6,½É´ëÇ¥,250,GooglePlay,2025-07-18,150700,102
Order Complete (App),,ruby_2,6600,7,ÇÏ¸ð¿¹,200,GooglePlay,2025-07-17,57200,341
Order Complete (App),,ads_remove,7700,2,µÕ½ººñ,70,GooglePlay,2025-07-21,0,3836
Order Complete (App),,ruby_3,11000,6,¾ÆÁî,200,GooglePlay,2025-07-18,14300,193
Order Complete (App),,ruby_2,6600,1,vion,60,GooglePlay,2025-07-22,7700,4777
Order Complete (App),,ruby_2,6600,5,dogjwjtj,250,GooglePlay,2025-07-19,184800,90
Order Complete (App),,ads_remove,7700,1,À×À×¾Ó¾Ó,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,´ººó,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,2,½Å¿ì½Ã½ºÅÛ,70,GooglePlay,2025-07-21,69300,6675
Order Complete (App),,ruby_2,6600,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,778800,14
Order Complete (App),,ruby_3,11000,3,¾Æ±â¿ÕÀÚ,110,GooglePlay,2025-07-21,18700,2855
Order Complete (App),,ruby_1,1100,1,¼­ÁØ¾Æºü,20,GooglePlay,2025-07-22,7700,8349
Order Complete (App),,ruby_2,6600,1,¼­ÁØ¾Æºü,20,GooglePlay,2025-07-22,0,8349
Order Complete (App),,ruby_2,6600,2,½Å¿ì½Ã½ºÅÛ,70,GooglePlay,2025-07-21,62700,6675
Order Complete (App),,ruby_1,1100,1,µ¿±¸¹ç,20,OneStore,2025-07-22,27500,8115
Order Complete (App),,ruby_3,11000,6,´õ´ö,200,GooglePlay,2025-07-18,161700,146
Order Complete (App),,ruby_1,1100,1,µ¿±¸¹ç,20,OneStore,2025-07-22,26400,8115
Order Complete (App),,ruby_2,6600,1,µ¿±¸¹ç,20,OneStore,2025-07-22,25300,8115
Order Complete (App),,ruby_3,11000,1,µ¿±¸¹ç,20,OneStore,2025-07-22,18700,8115
Order Complete (App),,ads_remove,7700,1,¿Ãµ¥ÀÌ,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ads_remove,7700,1,µ¿±¸¹ç,20,OneStore,2025-07-22,7700,8115
Order Complete (App),,ruby_1,1100,6,¿ÃÅ¸½Å¿µ,150,GooglePlay,2025-07-18,27500,452
Order Complete (App),,ruby_1,1100,6,¿ÃÅ¸½Å¿µ,150,GooglePlay,2025-07-18,27500,452
Order Complete (App),,ruby_1,1100,3,¾È¾çÀá·æ,90,GooglePlay,2025-07-20,16500,2678
Order Complete (App),,ruby_1,1100,3,¾È¾çÀá·æ,90,GooglePlay,2025-07-20,14300,2678
Order Complete (App),,ruby_1,1100,6,¿ÃÅ¸½Å¿µ,150,GooglePlay,2025-07-18,25300,452
Order Complete (App),,ruby_2,6600,2,Å´Çô³ë,20,GooglePlay,2025-07-22,11000,7879
Order Complete (App),,ruby_2,6600,6,¿ÃÅ¸½Å¿µ,150,GooglePlay,2025-07-18,17600,452
Order Complete (App),,ruby_2,6600,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,778800,14
Order Complete (App),,ruby_1,1100,4,ÀÌÃµ°ø¾È,140,GooglePlay,2025-07-19,18700,1097
Order Complete (App),,ruby_3,11000,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,761200,14
Order Complete (App),,ruby_1,1100,4,ÀÌÃµ°ø¾È,140,GooglePlay,2025-07-19,17600,1097
Order Complete (App),,ruby_1,1100,4,ÀÌÃµ°ø¾È,140,GooglePlay,2025-07-19,16500,1097
Order Complete (App),,ruby_2,6600,2,ÇÒ··,80,GooglePlay,2025-07-22,7700,3260
Order Complete (App),,ruby_2,6600,3,¾È¾çÀá·æ,90,GooglePlay,2025-07-20,7700,2678
Order Complete (App),,ads_remove,7700,1,¹®Áø¼º,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_2,6600,4,ÀÌÃµ°ø¾È,140,GooglePlay,2025-07-19,8800,1097
Order Complete (App),,ruby_3,11000,2,Å´Çô³ë,20,GooglePlay,2025-07-22,0,7879
Order Complete (App),,ruby_1,1100,5,È£µ¿»ý,150,GooglePlay,2025-07-18,27500,738
Order Complete (App),,ruby_1,1100,5,È£µ¿»ý,150,GooglePlay,2025-07-18,26400,738
Order Complete (App),,ruby_2,6600,5,È£µ¿»ý,150,GooglePlay,2025-07-18,19800,738
Order Complete (App),,ruby_3,11000,5,È£µ¿»ý,150,GooglePlay,2025-07-18,8800,738
Order Complete (App),,ruby_3,11000,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,761200,18
Order Complete (App),,ruby_4,33000,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,717200,18
Order Complete (App),,ruby_5,55000,5,»ó¿µÁß,150,GooglePlay,2025-07-19,83600,852
Order Complete (App),,ruby_5,55000,2,½Å¿ì½Ã½ºÅÛ,60,GooglePlay,2025-07-21,7700,6675
Order Complete (App),,ruby_3,11000,2,ÁöÃ¤¹®,70,GooglePlay,2025-07-22,7700,4844
Order Complete (App),,ruby_4,33000,1,Ã¢¸¶,30,GooglePlay,2025-07-22,7700,8342
Order Complete (App),,ruby_2,6600,7,À±°ü,250,GooglePlay,2025-07-17,27500,93
Order Complete (App),,ruby_1,1100,4,¸ð°¡ÇÁÅÙ,150,GooglePlay,2025-07-19,124300,596
Order Complete (App),,ruby_3,11000,7,Àº¿ù¶û,200,GooglePlay,2025-07-17,479600,98
Order Complete (App),,ruby_5,55000,4,¸ð°¡ÇÁÅÙ,150,GooglePlay,2025-07-19,69300,596
Order Complete (App),,ads_remove,7700,1,Ãá¸Å,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_5,55000,6,¸¸Èæ¶û,250,GooglePlay,2025-07-17,238700,67
Order Complete (App),,ads_remove,7700,1,ÀÏ¿À,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_5,55000,2,³²ÀÚÇö,40,GooglePlay,2025-07-22,7700,6607
Order Complete (App),,ruby_1,1100,3,¼¼Á¾´õ±×·¹ÀÕ,150,GooglePlay,2025-07-21,56100,990
Order Complete (App),,ruby_1,1100,3,¼¼Á¾´õ±×·¹ÀÕ,150,GooglePlay,2025-07-21,55000,990
Order Complete (App),,ruby_1,1100,3,¼¼Á¾´õ±×·¹ÀÕ,150,GooglePlay,2025-07-21,53900,990
Order Complete (App),,ruby_1,1100,3,¼¼Á¾´õ±×·¹ÀÕ,150,GooglePlay,2025-07-21,51700,990
Order Complete (App),,ruby_6,110000,6,KIRA,450,GooglePlay,2025-07-18,2867700,2
Order Complete (App),,ruby_3,11000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11808200,2
Order Complete (App),,ads_remove,7700,1,ºÀ°í,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_1,1100,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11807100,2
Order Complete (App),,ruby_4,33000,2,ÆÊ¸°,150,GooglePlay,2025-07-22,154000,1128
Order Complete (App),,ruby_3,11000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11807100,2
Order Complete (App),,ruby_4,33000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11763100,2
Order Complete (App),,ads_remove,7700,1,Ã¢¸¶,10,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_3,11000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11752100,2
Order Complete (App),,ruby_4,33000,4,°Çµµ,250,GooglePlay,2025-07-20,418000,61
Order Complete (App),,ruby_1,1100,5,¼ö·Î,120,GooglePlay,2025-07-18,7700,1454
Order Complete (App),,ruby_1,1100,6,¸¶°¥°ï,150,GooglePlay,2025-07-17,34100,463
Order Complete (App),,ruby_2,6600,5,¼ö·Î,120,GooglePlay,2025-07-18,0,1454
Order Complete (App),,ruby_1,1100,3,´ëÁ¦,300,GooglePlay,2025-07-20,1042800,28
Order Complete (App),,ruby_4,33000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11719100,2
Order Complete (App),,ruby_5,55000,4,°Çµµ,250,GooglePlay,2025-07-20,363000,61
Order Complete (App),,ruby_4,33000,5,ÅÂ¹é,250,GooglePlay,2025-07-18,250800,62
Order Complete (App),,ruby_3,11000,6,ºñ·Ã,150,GooglePlay,2025-07-18,17600,473
Order Complete (App),,ads_remove,7700,2,½Å¿ì½Ã½ºÅÛ,40,GooglePlay,2025-07-21,0,6675
Order Complete (App),,ruby_2,6600,6,¢k¢k,200,GooglePlay,2025-07-18,75900,196
Order Complete (App),,ads_remove,7700,2,¾È¾ç,30,GooglePlay,2025-07-22,0,7398
Order Complete (App),,ruby_1,1100,8,Lggu,150,GooglePlay,2025-07-16,14300,874
Order Complete (App),,ruby_3,11000,3,¾Æ±â¿ÕÀÚ,90,GooglePlay,2025-07-21,7700,2855
Order Complete (App),,ruby_4,33000,8,¸¸¸¶¾Óº¹,250,GooglePlay,2025-07-16,122100,49
Order Complete (App),,ruby_2,6600,8,Lggu,150,GooglePlay,2025-07-16,7700,874
Order Complete (App),,ruby_3,11000,6,ÀÀ¸Á,150,GooglePlay,2025-07-17,18700,452
Order Complete (App),,ruby_5,55000,4,³»ÀÏ¿ä,350,GooglePlay,2025-07-19,662200,18
Order Complete (App),,ruby_4,33000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11686100,2
Order Complete (App),,ruby_3,11000,4,°Çµµ,250,GooglePlay,2025-07-20,352000,74
Order Complete (App),,ruby_4,33000,4,±è°ß,150,GooglePlay,2025-07-20,139700,392
Order Complete (App),,ruby_3,11000,2,½º½º°ñ,40,GooglePlay,2025-07-22,0,7448
Order Complete (App),,ruby_5,55000,4,¶û¹æ,150,GooglePlay,2025-07-20,34100,655
Order Complete (App),,ruby_4,33000,286,ÈæÃµ°Ë,1150,GooglePlay,2024-09-28,11653100,2
Order Complete (App),,ruby_4,33000,2,½ÅÁö¹«³ä,20,GooglePlay,2025-07-22,33000,8324
Order Complete (App),,ads_remove,7700,1,vion,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_4,33000,3,ÄáÁã,150,GooglePlay,2025-07-21,73700,554
Order Complete (App),,ads_remove,7700,1,Ãæ¹«¿ì°ø,0,GooglePlay,2025-07-22,0,99999999
Order Complete (App),,ruby_4,33000,2,½ÅÁö¹«³ä,20,GooglePlay,2025-07-22,0,8324
Order Complete (App),,ads_remove,7700,2,opt1,50,GooglePlay,2025-07-22,0,5142
Order Complete (App),,ruby_4,33000,5,ÅÂ¹é,250,GooglePlay,2025-07-18,217800,62
Order Complete (App),,ruby_6,110000,7,¾û¸Á,400,GooglePlay,2025-07-17,1241900,3
Order Complete (App),,ruby_3,11000,6,±¹»ê»Ç¶Ç,250,GooglePlay,2025-07-17,145200,68
Order Complete (App),,ads_remove,7700,2,º¸³ª,90,GooglePlay,2025-07-22,0,2894
Order Complete (App),,ruby_4,33000,2,Æ®¶ö¶ó,80,GooglePlay,2025-07-22,11000,3239
Order Complete (App),,ruby_2,6600,5,º¹½Ç,150,GooglePlay,2025-07-19,14300,461
Order Complete (App),,ruby_3,11000,2,À¯¸®¼¾,60,GooglePlay,2025-07-22,27500,5718
