"Event Category","Custom Event Properties","Product ID","Product Price"
"ItemPurchased (App)","{""Time"":""2025-07-31 22:47:31"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":2,""a_user_name"":""쫑긋"",""a_user_stage"":84,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-30"",""total_payment_amount"":11000,""user_rank"":7166}","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","{""Time"":""2025-07-31 22:47:30"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":7,""a_user_name"":""별찌"",""a_user_stage"":221,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-25"",""total_payment_amount"":84700,""user_rank"":1823}","Sudden_Product_Hero2__1",550
"ItemPurchased (App)","{""Time"":""2025-07-31 22:46:57"",""a_EventItem"":""0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":10,""a_user_name"":""조노비"",""a_user_stage"":308,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-21"",""total_payment_amount"":304700,""user_rank"":197}","Sudden_Product_Hero1__2",1100
"ItemPurchased (App)","{""Time"":""2025-07-31 22:40:08"",""a_EventItem"":""0, 0, 0, 0, 0, 1, 1, 8, 0, 0, 0, 0, 5, 0, 0, 0"",""a_attendance_count"":4,""a_user_name"":""진우서우"",""a_user_stage"":250,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-28"",""total_payment_amount"":144100,""user_rank"":1027}","(0)_account_Product_6__0",110
"ItemPurchased (App)","{""Time"":""2025-07-31 22:39:59"",""a_EventItem"":""0, 0, 0, 0, 0, 1, 1, 8, 0, 0, 0, 0, 5, 0, 0, 0"",""a_attendance_count"":4,""a_user_name"":""진우서우"",""a_user_stage"":250,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-28"",""total_payment_amount"":144100,""user_rank"":1027}","(0)_account_Product_3__0",110
"ItemPurchased (App)","{""Time"":""2025-07-31 22:36:18"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":13,""a_user_name"":""광개토대황제"",""a_user_stage"":245,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":14300,""user_rank"":1201}","Sudden_Product_Research__0",330
"ItemPurchased (App)","{""Time"":""2025-07-31 22:27:36"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":1,""a_user_name"":""갬성"",""a_user_stage"":68,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":37400,""user_rank"":7431}","Sudden_Product_Growth2__0",330
"ItemPurchased (App)","{""Time"":""2025-07-31 22:27:33"",""a_EventItem"":""0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":1,""a_user_name"":""갬성"",""a_user_stage"":68,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":37400,""user_rank"":7431}","Sudden_Product_Weapon__0",330
"ItemPurchased (App)","{""Time"":""2025-07-31 22:26:54"",""a_EventItem"":""0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0"",""a_attendance_count"":1,""a_user_name"":""옥지의빵빵이"",""a_user_stage"":146,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-31"",""total_payment_amount"":227700,""user_rank"":3482}","Sudden_Product_Hero2__1",550
"ItemPurchased (App)","{""Time"":""2025-07-31 22:21:49"",""a_EventItem"":""0, 0, 0, 0, 20, 10, 10, 0, 0, 0, 0, 10, 29, 0, 0, 35"",""a_attendance_count"":13,""a_user_name"":""드레옹"",""a_user_stage"":447,""iap_platform"":""GooglePlay"",""install_day"":""2025-07-19"",""total_payment_amount"":1283700,""user_rank"":23}","Sudden_Product_Weapon__4",5500
