Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3355-7600-9102-29392,28-Aug-25,1:20:26 PM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,greatlteks,KR,경기도,420-709,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3355-7600-9102-29392,28-Aug-25,1:20:26 PM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,greatlteks,KR,경기도,420-709,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3355-7600-9102-29392,28-Aug-25,1:20:26 PM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,greatlteks,KR,경기도,420-709,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3398-4617-1210-38355,28-Aug-25,1:20:39 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,,59762,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3398-4617-1210-38355,28-Aug-25,1:20:39 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,,59762,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3398-4617-1210-38355,28-Aug-25,1:20:39 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,,59762,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3367-7216-5083-03181,28-Aug-25,1:22:05 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3367-7216-5083-03181,28-Aug-25,1:22:05 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3367-7216-5083-03181,28-Aug-25,1:22:05 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3387-0102-9063-89538,28-Aug-25,1:31:15 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,o1s,KR,,616-802,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3387-0102-9063-89538,28-Aug-25,1:31:15 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,o1s,KR,,616-802,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3387-0102-9063-89538,28-Aug-25,1:31:15 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,o1s,KR,,616-802,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3352-3895-7628-35545,28-Aug-25,1:37:35 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa3q,KR,경기도,11921,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3352-3895-7628-35545,28-Aug-25,1:37:35 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa3q,KR,경기도,11921,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3352-3895-7628-35545,28-Aug-25,1:37:35 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,pa3q,KR,경기도,11921,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3319-2494-5823-37084,28-Aug-25,1:45:13 PM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,m33x,KR,,11782,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3319-2494-5823-37084,28-Aug-25,1:45:13 PM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,m33x,KR,,11782,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3319-2494-5823-37084,28-Aug-25,1:45:13 PM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,m33x,KR,,11782,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3312-3772-4319-28899,28-Aug-25,1:49:21 PM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,m33x,KR,,11782,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3312-3772-4319-28899,28-Aug-25,1:49:21 PM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,m33x,KR,,11782,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3312-3772-4319-28899,28-Aug-25,1:49:21 PM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,m33x,KR,,11782,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3348-8020-3723-77406,28-Aug-25,1:57:17 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3348-8020-3723-77406,28-Aug-25,1:57:17 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3348-8020-3723-77406,28-Aug-25,1:57:17 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3351-7455-5612-39366,28-Aug-25,1:58:06 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3351-7455-5612-39366,28-Aug-25,1:58:06 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3351-7455-5612-39366,28-Aug-25,1:58:06 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3362-6762-9294-26261,28-Aug-25,2:07:33 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,전라남도,550-260,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3362-6762-9294-26261,28-Aug-25,2:07:33 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,전라남도,550-260,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3362-6762-9294-26261,28-Aug-25,2:07:33 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,전라남도,550-260,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3367-6073-7589-67985,28-Aug-25,2:11:16 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3367-6073-7589-67985,28-Aug-25,2:11:16 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3367-6073-7589-67985,28-Aug-25,2:11:16 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3347-5338-1118-51557,28-Aug-25,2:12:33 PM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,r0q,KR,대구광역시,41075,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3347-5338-1118-51557,28-Aug-25,2:12:33 PM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,r0q,KR,대구광역시,41075,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3347-5338-1118-51557,28-Aug-25,2:12:33 PM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,r0q,KR,대구광역시,41075,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3396-9611-3351-96529,28-Aug-25,2:15:41 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3396-9611-3351-96529,28-Aug-25,2:15:41 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3396-9611-3351-96529,28-Aug-25,2:15:41 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3345-6981-9217-59976,28-Aug-25,2:24:18 PM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,greatlteks,KR,경기도,420-709,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3345-6981-9217-59976,28-Aug-25,2:24:18 PM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,greatlteks,KR,경기도,420-709,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3345-6981-9217-59976,28-Aug-25,2:24:18 PM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,greatlteks,KR,경기도,420-709,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3334-8055-8325-71190,28-Aug-25,2:28:59 PM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,astarqlteskt,KR,서울특별시,7367,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3334-8055-8325-71190,28-Aug-25,2:28:59 PM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,astarqlteskt,KR,서울특별시,7367,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3334-8055-8325-71190,28-Aug-25,2:28:59 PM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,astarqlteskt,KR,서울특별시,7367,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3318-3522-8475-95701,28-Aug-25,2:41:07 PM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm3q,KR,경기도,443-740,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3318-3522-8475-95701,28-Aug-25,2:41:07 PM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm3q,KR,경기도,443-740,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3318-3522-8475-95701,28-Aug-25,2:41:07 PM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,dm3q,KR,경기도,443-740,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3397-1705-6830-49621,28-Aug-25,2:41:15 PM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,경상남도,51709,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3397-1705-6830-49621,28-Aug-25,2:41:15 PM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,경상남도,51709,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3397-1705-6830-49621,28-Aug-25,2:41:15 PM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,경상남도,51709,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3377-1308-4265-46959,28-Aug-25,2:45:01 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3377-1308-4265-46959,28-Aug-25,2:45:01 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3377-1308-4265-46959,28-Aug-25,2:45:01 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3374-7486-4338-10933,28-Aug-25,2:46:29 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q6q,KR,광주광역시,62218,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3374-7486-4338-10933,28-Aug-25,2:46:29 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q6q,KR,광주광역시,62218,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3374-7486-4338-10933,28-Aug-25,2:46:29 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q6q,KR,광주광역시,62218,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3385-6981-5221-45822,28-Aug-25,2:47:36 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3385-6981-5221-45822,28-Aug-25,2:47:36 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3385-6981-5221-45822,28-Aug-25,2:47:36 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3396-3573-1454-62154,28-Aug-25,2:49:52 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3396-3573-1454-62154,28-Aug-25,2:49:52 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3396-3573-1454-62154,28-Aug-25,2:49:52 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3339-3932-2501-93150,28-Aug-25,2:50:10 PM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q6q,KR,광주광역시,62218,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3339-3932-2501-93150,28-Aug-25,2:50:10 PM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q6q,KR,광주광역시,62218,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3339-3932-2501-93150,28-Aug-25,2:50:10 PM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q6q,KR,광주광역시,62218,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3303-6149-7663-43216,28-Aug-25,2:53:59 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3303-6149-7663-43216,28-Aug-25,2:53:59 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3303-6149-7663-43216,28-Aug-25,2:53:59 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3375-7616-0359-63203,28-Aug-25,2:56:26 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3375-7616-0359-63203,28-Aug-25,2:56:26 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3375-7616-0359-63203,28-Aug-25,2:56:26 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3337-0586-2344-99859,28-Aug-25,2:58:27 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3337-0586-2344-99859,28-Aug-25,2:58:27 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3337-0586-2344-99859,28-Aug-25,2:58:27 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3311-1646-3641-71164,28-Aug-25,3:02:12 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3311-1646-3641-71164,28-Aug-25,3:02:12 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3311-1646-3641-71164,28-Aug-25,3:02:12 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3321-8166-9288-55934,28-Aug-25,3:04:09 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3321-8166-9288-55934,28-Aug-25,3:04:09 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3321-8166-9288-55934,28-Aug-25,3:04:09 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3370-4494-8944-54810,28-Aug-25,3:06:05 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3370-4494-8944-54810,28-Aug-25,3:06:05 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3370-4494-8944-54810,28-Aug-25,3:06:05 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,greatlteks,KR,경기도,420-709,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3389-5847-2431-05238,28-Aug-25,3:06:45 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm1q,KR,,11786,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3389-5847-2431-05238,28-Aug-25,3:06:45 PM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm1q,KR,,11786,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3389-5847-2431-05238,28-Aug-25,3:06:45 PM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,dm1q,KR,,11786,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3344-9188-6281-64848,28-Aug-25,3:19:29 PM PDT,,Charge,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,q7q,KR,경상북도,37357,KRW,100000,1,KRW,100000,,,4.99167E+18,Yes,,,
GPA.3344-9188-6281-64848,28-Aug-25,3:19:29 PM PDT,,Google fee,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,q7q,KR,경상북도,37357,KRW,-15000,1,KRW,-15000,,,4.99167E+18,Yes,15,,
GPA.3344-9188-6281-64848,28-Aug-25,3:19:29 PM PDT,Third-party Tax,Tax,,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_6,q7q,KR,경상북도,37357,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3325-3094-8273-54528,28-Aug-25,3:21:00 PM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3325-3094-8273-54528,28-Aug-25,3:21:00 PM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3325-3094-8273-54528,28-Aug-25,3:21:00 PM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,greatlteks,KR,경기도,420-709,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3366-8570-8142-84998,28-Aug-25,3:33:56 PM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,b5q,KR,경기도,459-760,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
