Event Category,,Product ID,Product Price,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,Sudden_Product_Stage__15,11000,27,조승연,886,1863707,330,1,GooglePlay,2025-08-04,3781800,7
ItemPurchased (App),,Sudden_Product_Growth2__1,550,4,난포기,101,1047287,0,1,GooglePlay,2025-07-23,67100,8122
ItemPurchased (App),,Preminum_Product__4,660,31,용아치,359,75455,0,1,OneStore,2025-08-01,67100,1320
ItemPurchased (App),,Preminum_Product__3,660,31,용아치,359,47607,550,1,GooglePlay,2025-08-01,66000,1305
ItemPurchased (App),,Pass_Product_2__1,770,1,재향,265,176240,7370,1,GooglePlay,2025-08-30,524700,3855
ItemPurchased (App),,Sudden_Product_Hero1__1,550,4,난포기,94,981687,550,1,GooglePlay,2025-07-23,67100,8122
ItemPurchased (App),,account_Product_draw_0__1,110,2,정상화,91,89905,0,1,GooglePlay,2025-08-30,8800,9203
ItemPurchased (App),,(0)_account_Product_3__0,110,41,난세이,392,40118,0,1,GooglePlay,2025-07-19,69300,647
ItemPurchased (App),,account_Product_draw_5__0,110,41,난세이,392,38118,110,1,GooglePlay,2025-07-19,69300,647
ItemPurchased (App),,account_Product_draw_4__0,110,41,난세이,392,38118,110,1,GooglePlay,2025-07-19,69300,647
ItemPurchased (App),,account_Product_draw_3__0,110,41,난세이,392,34118,220,1,GooglePlay,2025-07-19,69300,647
ItemPurchased (App),,account_Product_draw_1__1,110,41,난세이,392,26118,440,1,GooglePlay,2025-07-19,69300,647
ItemPurchased (App),,account_Product_draw_0__1,110,41,난세이,392,22118,550,1,GooglePlay,2025-07-19,69300,647
ItemPurchased (App),,Pass_Product_0__0,550,41,난세이,392,144043,0,1,GooglePlay,2025-07-19,62700,647
ItemPurchased (App),,Pass_Product_1__0,550,41,난세이,392,74043,550,1,GooglePlay,2025-07-19,62700,647
ItemPurchased (App),,Pass_Product_2__0,550,41,난세이,392,165168,0,1,GooglePlay,2025-07-19,51700,647
ItemPurchased (App),,Pass_Product_3__0,550,41,난세이,392,95168,550,1,GooglePlay,2025-07-19,51700,647
ItemPurchased (App),,Sudden_Product_Stage__3,550,1,재향,250,100115,8140,1,GooglePlay,2025-08-30,524700,3855
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,14,마카다미,323,51054,0,1,GooglePlay,2025-08-18,154000,1971
ItemPurchased (App),,(1)_account_Product_9__0,1100,27,조승연,862,418407,330,1,GooglePlay,2025-08-04,3671800,8
ItemPurchased (App),,Sudden_Product_Research__0,330,1,재향,246,344565,8690,1,GooglePlay,2025-08-30,524700,3855
ItemPurchased (App),,account_Product_draw_4__0,110,44,개밥은줬는가,425,121150,0,1,GooglePlay,2025-07-19,29700,469
ItemPurchased (App),,account_Product_draw_5__0,110,44,개밥은줬는가,425,117150,110,1,GooglePlay,2025-07-19,29700,469
ItemPurchased (App),,(0)_account_Product_6__0,110,31,도라에몽표류기,470,52139,0,1,GooglePlay,2025-08-01,413600,156
ItemPurchased (App),,account_Product_draw_5__2,1100,43,하야안,451,41445,0,1,GooglePlay,2025-07-20,441100,178
ItemPurchased (App),,account_Product_draw_4__4,5500,27,조승연,862,802907,330,1,GooglePlay,2025-08-04,3660800,8
ItemPurchased (App),,account_Product_draw_0__3,1100,43,하야안,450,42220,0,1,GooglePlay,2025-07-20,430100,178
ItemPurchased (App),,Pass_Product_2__0,550,31,톰머,353,227380,110,1,GooglePlay,2025-07-26,46200,1391
ItemPurchased (App),,Pass_Product_0__1,770,42,지능,397,187234,110,1,GooglePlay,2025-07-18,22000,590
ItemPurchased (App),,Pass_Product_0__0,550,42,지능,397,87234,880,1,GooglePlay,2025-07-18,22000,590
ItemPurchased (App),,Pass_Product_1__0,550,31,톰머,353,157330,0,1,GooglePlay,2025-07-26,39600,1391
ItemPurchased (App),,Pass_Product_0__0,550,31,톰머,353,87330,550,1,GooglePlay,2025-07-26,39600,1391
ItemPurchased (App),,Sudden_Product_Hero2__3,3300,1,재향,232,809232,9020,1,GooglePlay,2025-08-30,524700,4242
ItemPurchased (App),,Preminum_Product__2,1980,1,중독커피,34,35075,550,1,GooglePlay,2025-08-30,33000,19328
ItemPurchased (App),,Preminum_Product__1,770,1,중독커피,34,4075,2530,1,GooglePlay,2025-08-30,33000,19328
ItemPurchased (App),,(0)_account_Product_7__0,110,27,조승연,857,598232,330,1,GooglePlay,2025-08-04,3605800,9
ItemPurchased (App),,(0)_account_Product_1__0,110,47,명이나물,390,899063,0,1,GooglePlay,2025-07-16,117700,629
ItemPurchased (App),,account_Product_Hero_0__0,330,47,명이나물,390,896063,110,1,GooglePlay,2025-07-16,117700,629
ItemPurchased (App),,Sudden_Product_Growth2__3,3300,1,재향,201,1300482,1320,1,GooglePlay,2025-08-30,414700,4994
ItemPurchased (App),,Sudden_Product_Stage__2,5500,1,재향,201,1150482,4620,1,GooglePlay,2025-08-30,414700,4994
ItemPurchased (App),,(0)_account_Product_6__0,110,27,조승연,853,1099182,440,1,GooglePlay,2025-08-04,3605800,9
ItemPurchased (App),,(0)_account_Product_3__0,110,27,조승연,853,1099182,550,1,GooglePlay,2025-08-04,3605800,9
ItemPurchased (App),,Sudden_Product_Hero2__0,330,7,독도지킴이,145,456250,0,1,GooglePlay,2025-08-25,52800,6245
ItemPurchased (App),,Sudden_Product_Hero2__2,1100,1,재향,192,301761,4620,1,GooglePlay,2025-08-30,359700,4994
ItemPurchased (App),,Pass_Product_2__0,550,7,독도지킴이,144,480400,220,1,GooglePlay,2025-08-25,51700,6380
ItemPurchased (App),,(0)_account_Product_3__0,110,31,펜뷰,387,14364,0,1,GooglePlay,2025-08-01,40700,698
ItemPurchased (App),,(0)_account_Product_2__0,110,31,펜뷰,387,12364,110,1,GooglePlay,2025-08-01,40700,698
ItemPurchased (App),,Pass_Product_3__0,550,7,독도지킴이,144,400400,770,1,GooglePlay,2025-08-25,51700,6380
ItemPurchased (App),,Pass_Product_1__0,550,7,독도지킴이,144,330400,220,1,GooglePlay,2025-08-25,40700,6380
ItemPurchased (App),,Pass_Product_0__0,550,7,독도지킴이,144,260400,770,1,GooglePlay,2025-08-25,40700,6380
ItemPurchased (App),,Sudden_Product_Hero2__3,3300,47,명이나물,390,892279,440,1,GooglePlay,2025-07-16,117700,645
ItemPurchased (App),,Pass_Product_3__1,770,47,명이나물,390,742279,3740,1,GooglePlay,2025-07-16,117700,645
ItemPurchased (App),,Pass_Product_2__1,770,47,명이나물,390,642279,4510,1,GooglePlay,2025-07-16,117700,645
ItemPurchased (App),,Pass_Product_1__1,770,47,명이나물,390,542279,5280,1,GooglePlay,2025-07-16,117700,645
ItemPurchased (App),,Pass_Product_0__1,770,47,명이나물,390,442279,6050,1,GooglePlay,2025-07-16,117700,645
ItemPurchased (App),,Preminum_Product__2,1980,7,독도지킴이,138,130425,1320,1,GooglePlay,2025-08-25,40700,6380
ItemPurchased (App),,Sudden_Product_Growth2__2,1100,1,재향,156,650286,220,1,GooglePlay,2025-08-30,304700,6425
ItemPurchased (App),,Sudden_Product_Stage__1,3300,1,재향,151,589786,220,1,GooglePlay,2025-08-30,293700,6425
ItemPurchased (App),,Sudden_Product_Growth1__3,1100,24,전력,336,384645,0,1,GooglePlay,2025-08-08,422400,1678
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,8,진월e,270,424009,0,1,GooglePlay,2025-08-23,261800,2948
ItemPurchased (App),,Sudden_Product_Hero2__0,330,1,재향,146,140561,220,1,GooglePlay,2025-08-30,260700,6425
ItemPurchased (App),,Sudden_Product_Hero2__1,550,1,재향,146,128061,550,1,GooglePlay,2025-08-30,260700,6425
ItemPurchased (App),,Pass_Product_3__2,1100,4,후운,251,188904,1620,1,GooglePlay,2025-08-27,348700,3525
ItemPurchased (App),,Sudden_Product_Hero1__3,3300,1,재향,145,828336,1100,1,GooglePlay,2025-08-30,260700,6425
ItemPurchased (App),,(0)_account_Product_3__0,110,41,가우리열제,313,382987,220,1,GooglePlay,2025-07-22,229900,2083
ItemPurchased (App),,account_Product_draw_4__2,1100,1,재향,145,575161,1100,1,GooglePlay,2025-08-30,227700,6425
ItemPurchased (App),,account_Product_draw_3__4,5500,1,재향,145,535161,2200,1,GooglePlay,2025-08-30,227700,6425
ItemPurchased (App),,Sudden_Product_Weapon__0,330,1,재향,145,340061,7700,1,GooglePlay,2025-08-30,227700,6425
ItemPurchased (App),,account_Product_draw_3__3,3300,1,재향,134,217586,2530,1,GooglePlay,2025-08-30,172700,6425
ItemPurchased (App),,Sudden_Product_Growth1__0,550,1,재향,134,97586,5830,1,GooglePlay,2025-08-30,172700,6425
ItemPurchased (App),,account_Product_draw_3__2,1100,1,재향,134,73086,3080,1,GooglePlay,2025-08-30,139700,6425
ItemPurchased (App),,Pass_Product_0__0,550,3,정세바리,112,66292,550,1,GooglePlay,2025-08-29,18700,7792
ItemPurchased (App),,Pass_Product_1__3,2200,337,9렙6만4천칠흑,1083,390192,3080,0,OneStore,2024-09-29,1162000,10
ItemPurchased (App),,Pass_Product_2__1,770,9,raonao,281,101307,0,1,GooglePlay,2025-08-23,159500,2712
ItemPurchased (App),,Sudden_Product_Bead1__8,2200,337,9렙6만4천칠흑,1083,92217,5280,0,OneStore,2024-09-29,1162000,10
ItemPurchased (App),,Sudden_Product_Research__0,330,4,후운,244,255654,2720,1,GooglePlay,2025-08-27,348700,3999
ItemPurchased (App),,Sudden_Product_Growth2__3,3300,4,후운,244,255654,3050,1,GooglePlay,2025-08-27,348700,3999
ItemPurchased (App),,Sudden_Product_Growth2__2,1100,4,후운,244,105654,6350,1,GooglePlay,2025-08-27,348700,3999
ItemPurchased (App),,Sudden_Product_Growth2__1,550,4,후운,244,57654,7450,1,GooglePlay,2025-08-27,348700,3999
ItemPurchased (App),,(0)_account_Product_7__0,110,4,후운,244,33654,8000,1,GooglePlay,2025-08-27,348700,3999
ItemPurchased (App),,(0)_account_Product_6__0,110,4,후운,244,33654,8110,1,GooglePlay,2025-08-27,348700,3999
ItemPurchased (App),,Sudden_Product_Growth2__0,330,2,미루영,63,215283,0,1,GooglePlay,2025-08-29,11000,12032
ItemPurchased (App),,account_Product_draw_4__1,550,1,재향,121,25735,880,1,GooglePlay,2025-08-30,106700,6817
ItemPurchased (App),,account_Product_draw_4__0,110,1,재향,121,5735,1430,1,GooglePlay,2025-08-30,106700,6817
ItemPurchased (App),,Pass_Product_3__1,770,4,후운,237,336145,8220,1,GooglePlay,2025-08-27,348700,4204
ItemPurchased (App),,Pass_Product_2__1,770,4,후운,237,236145,8990,1,GooglePlay,2025-08-27,348700,4204
ItemPurchased (App),,Pass_Product_1__1,770,4,후운,237,148145,9760,1,GooglePlay,2025-08-27,348700,4204
ItemPurchased (App),,Pass_Product_0__1,770,4,후운,237,92145,10530,1,GooglePlay,2025-08-27,348700,4204
ItemPurchased (App),,account_Product_draw_1__1,110,1,재향,120,113435,1540,1,GooglePlay,2025-08-30,106700,7117
ItemPurchased (App),,account_Product_draw_0__1,110,1,재향,120,109435,1650,1,GooglePlay,2025-08-30,106700,7117
ItemPurchased (App),,account_Product_draw_0__5,5500,46,덕풍동시라소니,827,494692,440,1,GooglePlay,2025-07-16,2791800,12
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,1,재향,117,349135,1760,1,GooglePlay,2025-08-30,106700,7117
ItemPurchased (App),,account_Product_draw_3__1,550,1,재향,117,144135,2860,1,GooglePlay,2025-08-30,106700,7117
ItemPurchased (App),,Sudden_Product_Research__4,5500,47,땅더비,450,2917,0,1,GooglePlay,2025-07-16,117700,178
ItemPurchased (App),,account_Product_draw_3__0,110,1,재향,117,34135,110,1,GooglePlay,2025-08-30,73700,7117
ItemPurchased (App),,(0)_account_Product_6__0,110,28,조엘,425,2515,0,1,GooglePlay,2025-08-04,350900,397
ItemPurchased (App),,(0)_account_Product_3__2,1100,46,덕풍동시라소니,817,317142,440,1,GooglePlay,2025-07-16,2736800,13
ItemPurchased (App),,(0)_account_Product_3__1,550,46,덕풍동시라소니,817,299142,1540,1,GooglePlay,2025-07-16,2736800,13
ItemPurchased (App),,(0)_account_Product_3__0,110,46,덕풍동시라소니,817,289142,2090,1,GooglePlay,2025-07-16,2736800,13
ItemPurchased (App),,Sudden_Product_Stage__0,1100,1,재향,101,200960,220,1,GooglePlay,2025-08-30,73700,8005
ItemPurchased (App),,Sudden_Product_Growth2__1,550,1,재향,101,40460,1320,1,GooglePlay,2025-08-30,73700,8005
ItemPurchased (App),,account_Product_draw_3__0,110,5,세상아,153,7375,0,1,GooglePlay,2025-08-26,14300,5941
ItemPurchased (App),,Pass_Product_0__0,550,10,홀릭스,228,89765,110,1,GooglePlay,2025-08-21,14300,4324
ItemPurchased (App),,(1)_account_Product_7__2,5500,46,덕풍동시라소니,786,503692,2200,1,GooglePlay,2025-07-16,2736800,14
ItemPurchased (App),,(1)_account_Product_7__1,3300,46,덕풍동시라소니,786,351692,7700,1,GooglePlay,2025-07-16,2736800,14
ItemPurchased (App),,(1)_account_Product_7__0,1100,46,덕풍동시라소니,786,109592,0,1,GooglePlay,2025-07-16,2626800,14
ItemPurchased (App),,Pass_Product_1__5,3300,46,덕풍동시라소니,786,477942,1100,1,GooglePlay,2025-07-16,2626800,14
ItemPurchased (App),,Pass_Product_2__5,3300,46,덕풍동시라소니,786,854642,4400,1,GooglePlay,2025-07-16,2626800,14
ItemPurchased (App),,Pass_Product_2__4,3300,46,덕풍동시라소니,786,429642,7700,1,GooglePlay,2025-07-16,2626800,14
ItemPurchased (App),,Pass_Product_2__3,2200,46,덕풍동시라소니,786,280642,0,1,GooglePlay,2025-07-16,2516800,14
ItemPurchased (App),,Sudden_Product_Research__6,3300,32,국이,485,112545,1100,1,GooglePlay,2025-07-29,843700,148
ItemPurchased (App),,Pass_Product_3__14,3300,46,덕풍동시라소니,786,852642,2200,1,GooglePlay,2025-07-16,2516800,14
ItemPurchased (App),,Pass_Product_3__13,3300,46,덕풍동시라소니,786,427642,5500,1,GooglePlay,2025-07-16,2516800,14
ItemPurchased (App),,Pass_Product_3__12,3300,46,덕풍동시라소니,786,476642,8800,1,GooglePlay,2025-07-16,2516800,14
ItemPurchased (App),,Pass_Product_3__11,3300,46,덕풍동시라소니,786,425442,1100,1,GooglePlay,2025-07-16,2406800,14
ItemPurchased (App),,Pass_Product_3__10,3300,46,덕풍동시라소니,786,426442,4400,1,GooglePlay,2025-07-16,2406800,14
ItemPurchased (App),,Pass_Product_3__9,3300,46,덕풍동시라소니,786,427342,7700,1,GooglePlay,2025-07-16,2406800,14
ItemPurchased (App),,Pass_Product_2__0,550,1,재향,92,90685,1870,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Pass_Product_1__0,550,1,재향,92,40285,2420,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Pass_Product_0__0,550,1,재향,92,26285,2970,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Sudden_Product_Bead1__9,3300,46,덕풍동시라소니,786,45592,0,1,GooglePlay,2025-07-16,2296800,14
ItemPurchased (App),,Pass_Product_3__0,550,1,재향,89,62635,3520,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Sudden_Product_Bead1__8,2200,46,덕풍동시라소니,786,138092,3300,1,GooglePlay,2025-07-16,2296800,14
ItemPurchased (App),,Sudden_Product_Bead1__7,1100,46,덕풍동시라소니,786,108092,5500,1,GooglePlay,2025-07-16,2296800,14
ItemPurchased (App),,Preminum_Product__4,660,1,재향,89,29910,4070,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Preminum_Product__3,660,1,재향,89,18910,4730,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Sudden_Product_Bead1__6,3300,46,덕풍동시라소니,786,80592,6600,1,GooglePlay,2025-07-16,2296800,14
ItemPurchased (App),,Sudden_Product_Bead1__5,2200,46,덕풍동시라소니,786,35592,9900,1,GooglePlay,2025-07-16,2296800,14
ItemPurchased (App),,Pass_Product_3__8,3300,46,덕풍동시라소니,786,1324592,1100,1,GooglePlay,2025-07-16,2186800,14
ItemPurchased (App),,Pass_Product_3__7,3300,46,덕풍동시라소니,786,899592,4400,1,GooglePlay,2025-07-16,2186800,14
ItemPurchased (App),,Pass_Product_3__6,3300,46,덕풍동시라소니,786,474592,7700,1,GooglePlay,2025-07-16,2186800,14
ItemPurchased (App),,(0)_account_Product_6__0,110,4,HYUCK,189,69249,2860,0,GooglePlay,2025-07-15,174900,3549
ItemPurchased (App),,(0)_account_Product_3__0,110,36,허어어니,649,615012,110,1,GooglePlay,2025-07-27,1333200,28
ItemPurchased (App),,Pass_Product_3__2,1100,43,하야안,449,140712,0,1,GooglePlay,2025-07-20,419100,184
ItemPurchased (App),,Sudden_Product_Growth2__0,330,1,재향,59,186585,5390,1,GooglePlay,2025-08-30,73700,14724
ItemPurchased (App),,Pass_Product_2__2,1100,43,하야안,449,193737,0,1,GooglePlay,2025-07-20,408100,184
ItemPurchased (App),,Sudden_Product_Hero1__1,550,1,재향,47,116360,220,1,GooglePlay,2025-08-30,18700,19299
ItemPurchased (App),,Sudden_Product_Hero1__0,330,1,재향,44,15660,770,1,GooglePlay,2025-08-30,18700,19299
ItemPurchased (App),,Sudden_Product_Hero2__0,330,3,난다고요,185,215469,660,1,GooglePlay,2025-08-28,84700,5458
ItemPurchased (App),,Sudden_Product_Armor__0,330,3,난다고요,185,203469,990,1,GooglePlay,2025-08-28,84700,5458
ItemPurchased (App),,Preminum_Product__2,1980,3,난다고요,185,189469,1320,1,GooglePlay,2025-08-28,84700,5458
ItemPurchased (App),,(0)_account_Product_5__0,110,14,Hotal,727,113635,0,1,GooglePlay,2025-08-18,2201100,20
ItemPurchased (App),,(0)_account_Product_4__0,110,14,Hotal,727,111635,110,1,GooglePlay,2025-08-18,2201100,20
ItemPurchased (App),,(0)_account_Product_3__0,110,14,Hotal,727,109635,220,1,GooglePlay,2025-08-18,2201100,20
ItemPurchased (App),,Sudden_Product_Research__8,1100,19,슬2,831,725536,6380,1,OneStore,2025-08-13,3921500,11
ItemPurchased (App),,(0)_account_Product_7__0,110,14,Hotal,711,3010,330,1,GooglePlay,2025-08-18,2201100,20
ItemPurchased (App),,(0)_account_Product_6__0,110,14,Hotal,711,3010,440,1,GooglePlay,2025-08-18,2201100,20
ItemPurchased (App),,(0)_account_Product_1__0,110,14,Hotal,711,3010,550,1,GooglePlay,2025-08-18,2201100,20
ItemPurchased (App),,Sudden_Product_Boost__1,550,19,슬2,831,724336,7480,1,OneStore,2025-08-13,3921500,11
ItemPurchased (App),,(1)_account_Product_9__0,1100,14,Hotal,711,434710,0,1,GooglePlay,2025-08-18,2194500,20
ItemPurchased (App),,(1)_account_Product_3__2,5500,19,슬2,831,703836,8030,1,OneStore,2025-08-13,3921500,11
ItemPurchased (App),,(1)_account_Product_3__1,3300,19,슬2,831,613536,2530,1,GooglePlay,2025-08-13,3811500,11
ItemPurchased (App),,(1)_account_Product_3__0,1100,19,슬2,831,553536,5830,1,GooglePlay,2025-08-13,3811500,11
ItemPurchased (App),,Sudden_Product_Stage__11,11000,14,Hotal,711,1601710,0,1,GooglePlay,2025-08-18,2183500,20
ItemPurchased (App),,Sudden_Product_Research__3,3300,29,엉강,292,77992,0,1,GooglePlay,2025-08-03,51700,2397
ItemPurchased (App),,account_Product_draw_5__2,1100,42,베노미,641,139510,0,1,GooglePlay,2025-07-21,1232000,31
ItemPurchased (App),,Preminum_Product__2,1980,20,paxxi,299,33930,0,1,GooglePlay,2025-08-12,27500,2243
ItemPurchased (App),,Sudden_Product_Bead1__8,2200,33,코리아se스머신,701,561531,1430,1,GooglePlay,2025-07-30,2359500,20
ItemPurchased (App),,Sudden_Product_Bead1__7,1100,33,코리아se스머신,701,480831,330,1,GooglePlay,2025-07-30,2326500,20
ItemPurchased (App),,Sudden_Product_Bead1__6,3300,33,코리아se스머신,701,459431,330,1,GooglePlay,2025-07-30,2315500,20
ItemPurchased (App),,Sudden_Product_Bead1__5,2200,33,코리아se스머신,701,414431,3630,1,GooglePlay,2025-07-30,2315500,20
ItemPurchased (App),,Sudden_Product_Hero1__4,5500,33,코리아se스머신,701,1460981,330,1,GooglePlay,2025-07-30,2260500,20
ItemPurchased (App),,Sudden_Product_Hero2__5,5500,19,슬2,808,1223786,6930,1,OneStore,2025-08-13,3811500,12
ItemPurchased (App),,Sudden_Product_Hero2__0,330,4,HYUCK,173,83465,2970,0,GooglePlay,2025-07-15,174900,3606
ItemPurchased (App),,Sudden_Product_Boost__3,3300,46,은월랑,613,120715,110,1,GooglePlay,2025-07-17,1614800,36
ItemPurchased (App),,Pass_Product_1__2,1100,23,아무뭉,348,143298,220,1,GooglePlay,2025-08-08,213400,1480
ItemPurchased (App),,(0)_account_Product_6__0,110,43,길길길,486,75056,0,1,GooglePlay,2025-07-20,139700,131
ItemPurchased (App),,Pass_Product_1__0,550,43,길길길,486,75056,110,1,GooglePlay,2025-07-20,139700,131
ItemPurchased (App),,Sudden_Product_Stage__2,5500,6,문학이,237,890754,0,1,GooglePlay,2025-08-26,137500,4154
ItemPurchased (App),,Sudden_Product_Stage__12,1100,33,코리아se스머신,700,504835,330,1,GooglePlay,2025-07-30,2205500,22
ItemPurchased (App),,Sudden_Product_Growth2__8,5500,19,슬2,808,202686,1320,1,OneStore,2025-08-13,3700400,12
ItemPurchased (App),,Preminum_Product__2,1980,97,키키,532,436356,110,0,GooglePlay,2024-11-11,125600,387
ItemPurchased (App),,Sudden_Product_Bead1__0,550,43,길길길,486,26806,660,1,GooglePlay,2025-07-20,139700,149
ItemPurchased (App),,account_Product_draw_5__0,110,6,문학이,236,43029,0,1,GooglePlay,2025-08-26,82500,4154
ItemPurchased (App),,Pass_Product_1__2,1100,22,하뚜루,355,153470,0,1,GooglePlay,2025-08-09,243100,1383
ItemPurchased (App),,Pass_Product_0__4,3300,20,고슬,486,837054,110,1,OneStore,2025-08-12,1076900,131
ItemPurchased (App),,Pass_Product_0__3,2200,20,고슬,486,837054,3410,1,OneStore,2025-08-12,1076900,131
ItemPurchased (App),,Pass_Product_0__2,1100,20,고슬,486,568254,5610,1,OneStore,2025-08-12,1076900,131
ItemPurchased (App),,Sudden_Product_Research__11,1100,33,코리아se스머신,693,331685,330,1,GooglePlay,2025-07-30,2194500,23
ItemPurchased (App),,Sudden_Product_Bead1__4,1100,46,엉망,888,332030,330,1,GooglePlay,2025-07-17,3243900,7
ItemPurchased (App),,Sudden_Product_Bead1__3,3300,46,엉망,888,311530,1430,1,GooglePlay,2025-07-17,3243900,7
ItemPurchased (App),,(0)_account_Product_6__0,110,35,진우서우,546,101333,0,1,GooglePlay,2025-07-28,904200,62
ItemPurchased (App),,Pass_Product_0__3,2200,46,엉망,888,865630,1430,1,GooglePlay,2025-07-17,3210900,7
ItemPurchased (App),,Pass_Product_0__2,1100,46,엉망,888,585630,3630,1,GooglePlay,2025-07-17,3210900,7
ItemPurchased (App),,Pass_Product_0__1,770,46,엉망,888,445630,4730,1,GooglePlay,2025-07-17,3210900,7
ItemPurchased (App),,(1)_account_Product_6__1,1100,46,엉망,884,339280,0,1,GooglePlay,2025-07-17,3155900,7
