Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ruby_3,11000,21,춘하,312,GooglePlay,2025-07-18,69300,655},,,
Order Complete (App),,ruby_3,11000,21,춘하,312,GooglePlay,2025-07-18,58300,655},,,
Order Complete (App),,ruby_2,6600,9,도라에몽표류기,328,GooglePlay,2025-08-01,276100,475},,,
Order Complete (App),,ruby_3,11000,2,매혹,89,GooglePlay,2025-08-08,7700,8456},,,
Order Complete (App),,ruby_4,33000,21,GC,469,OneStore,2025-07-20,834900,29},,,
Order Complete (App),,ruby_1,1100,2,창조의빛,77,GooglePlay,2025-08-08,7700,9731},,,
Order Complete (App),,ruby_2,6600,2,창조의빛,77,GooglePlay,2025-08-08,0,9731},,,
Order Complete (App),,ads_remove,7700,1,오키타소지,17,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_4,33000,22,JMG,342,GooglePlay,2025-07-19,88000,356},,,
Order Complete (App),,ruby_1,1100,2,김산,42,GooglePlay,2025-08-07,6600,13222},,,
Order Complete (App),,ruby_2,6600,2,김산,42,GooglePlay,2025-08-07,0,13222},,,
Order Complete (App),,ruby_1,1100,14,as24,271,GooglePlay,2025-07-25,41800,1485},,,
Order Complete (App),,ruby_1,1100,14,as24,271,GooglePlay,2025-07-25,40700,1485},,,
Order Complete (App),,ruby_1,1100,14,as24,271,GooglePlay,2025-07-25,38500,1485},,,
Order Complete (App),,ruby_4,33000,19,조노비,413,GooglePlay,2025-07-21,359700,81},,,
Order Complete (App),,ruby_6,110000,8,갱민,315,GooglePlay,2025-08-02,249700,629},,,
Order Complete (App),,ruby_3,11000,9,눈누난라,226,GooglePlay,2025-07-31,33000,2904},,,
Order Complete (App),,ruby_3,11000,8,우성이,289,GooglePlay,2025-08-02,163900,923},,,
Order Complete (App),,ruby_4,33000,9,눈누난라,226,GooglePlay,2025-07-31,0,2975},,,
Order Complete (App),,ruby_3,11000,2,전력,68,GooglePlay,2025-08-08,40700,11748},,,
Order Complete (App),,ads_remove,7700,1,아무뭉,23,GooglePlay,2025-08-08,0,15795},,,
Order Complete (App),,ruby_3,11000,15,궁디팡,328,GooglePlay,2025-07-26,168300,516},,,
Order Complete (App),,ads_remove,7700,5,다르프렌,116,GooglePlay,2025-08-05,0,5709},,,
Order Complete (App),,ads_remove,7700,1,괴수,19,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_4,33000,10,금요일,361,GooglePlay,2025-07-30,519200,244},,,
Order Complete (App),,ruby_3,11000,2,무진장큰스님,100,GooglePlay,2025-08-08,18700,6219},,,
Order Complete (App),,ruby_5,55000,19,조노비,396,GooglePlay,2025-07-21,304700,91},,,
Order Complete (App),,ruby_3,11000,1,성냥파리,25,GooglePlay,2025-08-08,0,15794},,,
Order Complete (App),,ads_remove,7700,2,동바이슨,73,GooglePlay,2025-08-08,0,8494},,,
Order Complete (App),,ruby_2,6600,3,홍구,88,GooglePlay,2025-08-07,25300,7367},,,
Order Complete (App),,ruby_2,6600,3,홍구,88,GooglePlay,2025-08-07,18700,7367},,,
Order Complete (App),,ruby_5,55000,6,아핫,145,GooglePlay,2025-07-23,33000,6309},,,
Order Complete (App),,ruby_4,33000,6,아핫,145,GooglePlay,2025-07-23,0,6309},,,
Order Complete (App),,ruby_3,11000,23,비련,368,GooglePlay,2025-07-18,134200,177},,,
Order Complete (App),,ruby_4,33000,10,한결도희,286,GooglePlay,2025-07-30,157300,1029},,,
Order Complete (App),,ruby_5,55000,23,비련,368,GooglePlay,2025-07-18,79200,177},,,
Order Complete (App),,ruby_4,33000,17,주현짱,332,GooglePlay,2025-07-23,84700,447},,,
Order Complete (App),,ruby_2,6600,5,조승연,282,GooglePlay,2025-08-04,338800,1203},,,
Order Complete (App),,ruby_1,1100,1,무림검객,32,GooglePlay,2025-08-08,7700,15789},,,
Order Complete (App),,ruby_2,6600,1,무림검객,32,GooglePlay,2025-08-08,0,15789},,,
Order Complete (App),,ruby_2,6600,21,하야안,369,GooglePlay,2025-07-20,309100,169},,,
Order Complete (App),,ruby_6,110000,21,부릉부릉,861,OneStore,2025-07-20,6497700,2},,,
Order Complete (App),,ruby_6,110000,21,부릉부릉,861,OneStore,2025-07-20,6387700,2},,,
Order Complete (App),,ruby_5,55000,1,카후,86,GooglePlay,2025-08-08,40700,7485},,,
Order Complete (App),,ruby_6,110000,25,상처,774,OneStore,2025-07-16,3539800,4},,,
Order Complete (App),,ruby_1,1100,5,조승연,274,GooglePlay,2025-08-04,337700,1434},,,
Order Complete (App),,ruby_1,1100,4,카몽,145,GooglePlay,2025-08-06,14300,4762},,,
Order Complete (App),,ruby_1,1100,4,카몽,145,GooglePlay,2025-08-06,14300,4762},,,
Order Complete (App),,ruby_1,1100,4,카몽,145,GooglePlay,2025-08-06,11000,4762},,,
Order Complete (App),,ads_remove,7700,1,굿데이,41,GooglePlay,2025-08-08,0,13338},,,
Order Complete (App),,ruby_3,11000,11,이야이,449,OneStore,2025-07-30,906400,47},,,
Order Complete (App),,ruby_2,6600,5,조승연,272,GooglePlay,2025-08-04,331100,1434},,,
Order Complete (App),,ruby_1,1100,18,장수척준경,353,GooglePlay,2025-07-22,189200,254},,,
Order Complete (App),,ruby_4,33000,18,장수척준경,353,GooglePlay,2025-07-22,156200,254},,,
Order Complete (App),,ruby_2,6600,5,조승연,271,GooglePlay,2025-08-04,324500,1434},,,
Order Complete (App),,ruby_2,6600,10,옥지의빵빵이,397,GooglePlay,2025-07-31,777700,99},,,
Order Complete (App),,ruby_2,6600,5,조승연,271,GooglePlay,2025-08-04,317900,1434},,,
Order Complete (App),,ruby_1,1100,5,조승연,271,GooglePlay,2025-08-04,316800,1434},,,
Order Complete (App),,ruby_3,11000,5,조승연,271,GooglePlay,2025-08-04,305800,1434},,,
Order Complete (App),,ruby_2,6600,5,조승연,271,GooglePlay,2025-08-04,299200,1434},,,
Order Complete (App),,ruby_4,33000,1,카후,43,GooglePlay,2025-08-08,7700,12954},,,
Order Complete (App),,ruby_4,33000,10,옥지의빵빵이,393,GooglePlay,2025-07-31,744700,99},,,
Order Complete (App),,ruby_5,55000,19,이슬공주,322,GooglePlay,2025-07-22,7700,581},,,
Order Complete (App),,ruby_1,1100,25,트리니타스,339,GooglePlay,2025-07-15,22000,353},,,
Order Complete (App),,ruby_1,1100,25,트리니타스,339,GooglePlay,2025-07-15,22000,353},,,
Order Complete (App),,ruby_1,1100,25,트리니타스,339,GooglePlay,2025-07-15,19800,353},,,
Order Complete (App),,ruby_1,1100,25,트리니타스,339,GooglePlay,2025-07-15,17600,353},,,
Order Complete (App),,ruby_2,6600,12,유진킴,293,GooglePlay,2025-07-29,94600,876},,,
Order Complete (App),,ruby_3,11000,20,말랑김밥,300,GooglePlay,2025-07-21,26400,770},,,
Order Complete (App),,ruby_2,6600,25,트리니타스,339,GooglePlay,2025-07-15,11000,353},,,
Order Complete (App),,ruby_5,55000,6,오디나무,426,GooglePlay,2025-08-03,1076900,68},,,
Order Complete (App),,ads_remove,7700,1,카후,4,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_4,33000,5,조승연,266,GooglePlay,2025-08-04,266200,1591},,,
Order Complete (App),,ruby_2,6600,6,수린향,180,GooglePlay,2025-08-03,15400,4003},,,
Order Complete (App),,ruby_2,6600,2,김태형,91,GooglePlay,2025-08-08,15400,6876},,,
Order Complete (App),,ruby_1,1100,2,김태형,91,GooglePlay,2025-08-08,14300,7132},,,
Order Complete (App),,ruby_4,33000,22,개근남,492,GooglePlay,2025-07-18,984500,24},,,
Order Complete (App),,ads_remove,7700,4,지토,86,GooglePlay,2025-08-06,0,9042},,,
Order Complete (App),,ruby_1,1100,18,봉고,342,GooglePlay,2025-07-22,67100,340},,,
Order Complete (App),,ruby_1,1100,18,봉고,342,GooglePlay,2025-07-22,66000,340},,,
Order Complete (App),,ruby_1,1100,6,수린향,179,GooglePlay,2025-08-03,15400,4003},,,
Order Complete (App),,ruby_2,6600,6,수린향,179,GooglePlay,2025-08-03,7700,4003},,,
Order Complete (App),,ads_remove,7700,2,반야,126,GooglePlay,2025-08-08,0,5338},,,
Order Complete (App),,ruby_3,11000,15,고공이,305,GooglePlay,2025-07-26,33000,728},,,
Order Complete (App),,ads_remove,7700,1,데카,6,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,해모완,22,GooglePlay,2025-08-08,0,16162},,,
Order Complete (App),,ruby_4,33000,6,짱주숭,306,GooglePlay,2025-08-04,268400,723},,,
Order Complete (App),,ruby_4,33000,7,NADUNG,149,GooglePlay,2025-08-03,7700,4549},,,
Order Complete (App),,ruby_2,6600,8,훈애심S2,230,GooglePlay,2025-08-02,18700,3121},,,
Order Complete (App),,ruby_3,11000,16,바가너,172,GooglePlay,2025-07-19,0,4160},,,
Order Complete (App),,ruby_3,11000,315,동행,1125,OneStore,2024-09-29,4238200,5},,,
Order Complete (App),,ruby_3,11000,315,동행,1125,OneStore,2024-09-29,4227200,5},,,
Order Complete (App),,ruby_3,11000,8,훈애심S2,228,GooglePlay,2025-08-02,7700,3121},,,
Order Complete (App),,ruby_3,11000,8,잽삐,246,GooglePlay,2025-08-02,66000,2267},,,
Order Complete (App),,ruby_4,33000,22,태백,460,GooglePlay,2025-07-18,711700,42},,,
Order Complete (App),,ruby_5,55000,11,코리아se스머신,384,GooglePlay,2025-07-30,634700,128},,,
Order Complete (App),,ruby_3,11000,2,모닝믹스커피,119,GooglePlay,2025-08-08,44000,5607},,,
Order Complete (App),,ruby_5,55000,24,엉망,710,GooglePlay,2025-07-17,2649900,6},,,
Order Complete (App),,ruby_5,55000,315,동행,1102,OneStore,2024-09-29,4216200,6},,,
Order Complete (App),,ruby_2,6600,3,창제,119,GooglePlay,2025-08-07,20900,5436},,,
Order Complete (App),,ruby_4,33000,23,JJJ0738,572,GooglePlay,2025-07-18,2218700,9},,,
Order Complete (App),,ads_remove,7700,1,병수꼬얌,9,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_4,33000,8,우성이,279,GooglePlay,2025-08-02,130900,1171},,,
Order Complete (App),,ruby_2,6600,5,탄령,343,GooglePlay,2025-08-05,587400,330},,,
Order Complete (App),,ruby_3,11000,22,태백,454,GooglePlay,2025-07-18,700700,42},,,
Order Complete (App),,ruby_4,33000,7,서나콩,163,GooglePlay,2025-08-03,62700,4395},,,
Order Complete (App),,ruby_1,1100,3,Arcania,111,GooglePlay,2025-08-05,7700,6207},,,
Order Complete (App),,ruby_2,6600,3,Arcania,111,GooglePlay,2025-08-05,0,6207},,,
Order Complete (App),,ruby_3,11000,6,서나콩,143,GooglePlay,2025-08-03,51700,4799},,,
Order Complete (App),,ruby_4,33000,8,초행,211,GooglePlay,2025-07-17,172700,3423},,,
Order Complete (App),,ruby_1,1100,281,큐브,846,OneStore,2024-10-30,92400,56},,,
Order Complete (App),,ruby_5,55000,8,초행,203,GooglePlay,2025-07-17,117700,3423},,,
Order Complete (App),,ruby_3,11000,4,풍운우사,150,GooglePlay,2025-08-04,14300,4509},,,
Order Complete (App),,ruby_4,33000,22,Suzzy,345,GooglePlay,2025-07-18,80300,325},,,
Order Complete (App),,ruby_2,6600,17,여름이니까,446,GooglePlay,2025-07-22,795300,49},,,
Order Complete (App),,ruby_3,11000,17,여름이니까,446,GooglePlay,2025-07-22,784300,49},,,
Order Complete (App),,ruby_5,55000,17,여름이니까,446,GooglePlay,2025-07-22,729300,49},,,
Order Complete (App),,ruby_1,1100,1,루망,53,GooglePlay,2025-08-08,7700,11719},,,
Order Complete (App),,ruby_2,6600,1,루망,53,GooglePlay,2025-08-08,0,11719},,,
Order Complete (App),,ads_remove,7700,1,붕어싸만코,16,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_4,33000,20,사몬,286,GooglePlay,2025-07-19,117700,1008},,,
Order Complete (App),,ruby_4,33000,20,사몬,286,GooglePlay,2025-07-19,84700,1008},,,
Order Complete (App),,ruby_3,11000,20,사몬,286,GooglePlay,2025-07-19,73700,1008},,,
Order Complete (App),,ruby_3,11000,3,곰대현,280,GooglePlay,2025-08-06,282700,1323},,,
Order Complete (App),,ruby_4,33000,11,문순우,290,GooglePlay,2025-07-29,24200,862},,,
Order Complete (App),,ads_remove,7700,1,청사,5,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,13,꼬치쓰,331,GooglePlay,2025-07-27,270600,426},,,
Order Complete (App),,ruby_4,33000,16,애쁠,301,GooglePlay,2025-07-24,128700,694},,,
Order Complete (App),,ads_remove,7700,1,max21052,59,GooglePlay,2025-08-07,0,10459},,,
Order Complete (App),,ruby_2,6600,2,창제,116,GooglePlay,2025-08-07,14300,5701},,,
Order Complete (App),,ruby_6,110000,8,초행,176,GooglePlay,2025-07-17,7700,4028},,,
Order Complete (App),,ads_remove,7700,1,한화의이진영,36,GooglePlay,2025-08-08,0,15750},,,
Order Complete (App),,ruby_3,11000,4,더메이드,192,GooglePlay,2025-08-05,117700,3476},,,
Order Complete (App),,ruby_4,33000,24,연우파파,385,GooglePlay,2025-07-16,324500,124},,,
Order Complete (App),,ads_remove,7700,20,lsh,290,GooglePlay,2025-07-20,0,860},,,
Order Complete (App),,ruby_2,6600,1,호랑말꼬,83,GooglePlay,2025-08-08,7700,7918},,,
Order Complete (App),,ruby_4,33000,12,진우서우,385,GooglePlay,2025-07-28,568700,123},,,
Order Complete (App),,ruby_3,11000,22,일주일만,427,GooglePlay,2025-07-18,466400,67},,,
Order Complete (App),,ruby_3,11000,6,강민첨,190,GooglePlay,2025-08-03,7700,3558},,,
Order Complete (App),,ruby_5,55000,5,LIV해원,182,GooglePlay,2025-08-04,40700,3908},,,
Order Complete (App),,ads_remove,7700,1,룡룡,26,GooglePlay,2025-08-08,0,15747},,,
Order Complete (App),,ads_remove,7700,9,청무룡,198,GooglePlay,2025-07-29,0,3344},,,
Order Complete (App),,ruby_3,11000,12,진우서우,384,GooglePlay,2025-07-28,557700,129},,,
Order Complete (App),,ruby_2,6600,5,꿀꿀,197,GooglePlay,2025-08-04,7700,3383},,,
Order Complete (App),,ruby_5,55000,22,일주일만,427,GooglePlay,2025-07-18,411400,67},,,
Order Complete (App),,ads_remove,7700,1,블커,43,GooglePlay,2025-08-08,0,12919},,,
Order Complete (App),,ruby_3,11000,22,일주일만,427,GooglePlay,2025-07-18,400400,67},,,
Order Complete (App),,ruby_4,33000,12,푸르스텔라,226,GooglePlay,2025-07-27,7700,2853},,,
Order Complete (App),,ads_remove,7700,1,무녀기,20,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,14,조기왕,247,GooglePlay,2025-07-25,22000,2197},,,
Order Complete (App),,ads_remove,7700,1,삼국유사,2,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_2,6600,1,김태형,52,GooglePlay,2025-08-08,7700,12769},,,
Order Complete (App),,ruby_3,11000,13,Navyy,225,GooglePlay,2025-07-27,6600,2996},,,
Order Complete (App),,ads_remove,7700,1,유부장,5,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_6,20,1,어린이1,25,GooglePlay,2025-08-08,0,16128},,,
Order Complete (App),,ads_remove,7700,1,다카론,23,GooglePlay,2025-08-08,0,15552},,,
Order Complete (App),,ads_remove,7700,1,시시싯,36,GooglePlay,2025-08-08,0,16126},,,
Order Complete (App),,ruby_1,1100,1,성근장군,66,GooglePlay,2025-08-07,9900,9678},,,
Order Complete (App),,ruby_1,1100,1,성근장군,66,GooglePlay,2025-08-07,7700,9678},,,
Order Complete (App),,ruby_5,55000,12,진우서우,348,GooglePlay,2025-07-28,502700,262},,,
Order Complete (App),,ruby_6,110000,18,킴혀노,455,GooglePlay,2025-07-22,1007600,41},,,
Order Complete (App),,ruby_3,11000,12,진우서우,348,GooglePlay,2025-07-28,491700,262},,,
Order Complete (App),,ads_remove,7700,1,이고,36,GooglePlay,2025-08-08,0,15548},,,
Order Complete (App),,ruby_5,55000,12,진우서우,348,GooglePlay,2025-07-28,436700,262},,,
Order Complete (App),,ruby_6,110000,12,진우서우,348,GooglePlay,2025-07-28,326700,262},,,
Order Complete (App),,ruby_5,55000,9,금요일,348,GooglePlay,2025-07-30,464200,271},,,
Order Complete (App),,ruby_4,33000,9,금요일,348,GooglePlay,2025-07-30,431200,271},,,
Order Complete (App),,ads_remove,7700,1,가곡총잡이,5,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,7,뽄요,226,GooglePlay,2025-08-02,112200,2846},,,
Order Complete (App),,ruby_4,33000,9,금요일,348,GooglePlay,2025-07-30,398200,271},,,
Order Complete (App),,ruby_6,110000,13,창사마,377,GooglePlay,2025-07-27,601700,143},,,
Order Complete (App),,ruby_3,11000,12,진우서우,345,GooglePlay,2025-07-28,326700,307},,,
Order Complete (App),,ads_remove,7700,1,매혹,8,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,12,진우서우,345,GooglePlay,2025-07-28,304700,307},,,
Order Complete (App),,ruby_2,6600,7,뽄요,215,GooglePlay,2025-08-02,105600,3073},,,
Order Complete (App),,ruby_4,33000,17,누나좋아,366,GooglePlay,2025-07-22,609400,190},,,
Order Complete (App),,ads_remove,7700,1,아일,15,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_1,1100,22,일주일만,427,GooglePlay,2025-07-18,399300,66},,,
Order Complete (App),,ads_remove,7700,1,김태형,9,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ads_remove,7700,1,성근장군,43,GooglePlay,2025-08-07,0,12906},,,
Order Complete (App),,ruby_3,11000,20,llllIIII,259,GooglePlay,2025-07-19,0,1824},,,
Order Complete (App),,ruby_4,33000,1,신공,53,GooglePlay,2025-08-08,7700,11177},,,
Order Complete (App),,ruby_2,6600,4,조승연,261,GooglePlay,2025-08-04,259600,1767},,,
Order Complete (App),,ruby_3,11000,1,나이스팅,48,GooglePlay,2025-08-07,7700,12179},,,
Order Complete (App),,ruby_4,33000,22,일주일만,425,GooglePlay,2025-07-18,366300,72},,,
Order Complete (App),,ruby_2,6600,4,찐빵수아,120,GooglePlay,2025-08-04,11000,5236},,,
Order Complete (App),,ruby_4,33000,7,갱민,289,GooglePlay,2025-08-02,216700,911},,,
Order Complete (App),,ruby_3,11000,8,신아sin,91,GooglePlay,2025-07-29,0,6840},,,
Order Complete (App),,ruby_1,1100,60,후로샤끼,272,GooglePlay,2024-10-31,6009300,885},,,
Order Complete (App),,ruby_5,55000,8,도라에몽표류기,305,GooglePlay,2025-08-01,221100,670},,,
Order Complete (App),,ruby_4,33000,5,푸른백호,77,GooglePlay,2025-08-04,7700,8631},,,
Order Complete (App),,ruby_1,1100,4,고고려,185,GooglePlay,2025-08-05,20900,3807},,,
Order Complete (App),,ruby_1,1100,4,고고려,185,GooglePlay,2025-08-05,19800,3807},,,
Order Complete (App),,ruby_2,6600,20,규영,340,GooglePlay,2025-07-20,18700,334},,,
Order Complete (App),,ruby_3,11000,21,비스트롱,391,GooglePlay,2025-07-19,102300,99},,,
Order Complete (App),,ruby_3,11000,22,일주일만,418,GooglePlay,2025-07-18,355300,77},,,
Order Complete (App),,ruby_4,33000,5,LIV해원,169,GooglePlay,2025-08-04,7700,4241},,,
Order Complete (App),,ruby_1,1100,1,슈슈라,26,GooglePlay,2025-08-08,6600,16104},,,
Order Complete (App),,ruby_2,6600,1,슈슈라,26,GooglePlay,2025-08-08,0,16104},,,
Order Complete (App),,ruby_3,11000,14,그루터기,366,GooglePlay,2025-07-26,500500,188},,,
Order Complete (App),,ruby_5,55000,3,더블율,236,GooglePlay,2025-08-06,95700,2593},,,
Order Complete (App),,ruby_3,11000,14,그루터기,366,GooglePlay,2025-07-26,489500,188},,,
Order Complete (App),,ruby_5,55000,14,그루터기,366,GooglePlay,2025-07-26,434500,188},,,
Order Complete (App),,ads_remove,7700,1,푸른피리,5,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_2,6600,14,오태식이,325,GooglePlay,2025-07-26,110000,526},,,
Order Complete (App),,ads_remove,7700,1,류백,4,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_1,1100,1,힐라,51,GooglePlay,2025-08-08,42900,12023},,,
Order Complete (App),,ruby_2,6600,1,힐라,51,GooglePlay,2025-08-08,36300,12023},,,
Order Complete (App),,ruby_2,6600,1,힐라,43,GooglePlay,2025-08-08,29700,16097},,,
Order Complete (App),,ads_remove,7700,1,미친개,8,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,1,힐라,43,GooglePlay,2025-08-08,18700,16097},,,
Order Complete (App),,ruby_3,11000,1,힐라,43,GooglePlay,2025-08-08,7700,16097},,,
Order Complete (App),,ruby_2,6600,1,힐라,43,GooglePlay,2025-08-08,7700,16097},,,
Order Complete (App),,ruby_1,1100,1,힐라,43,GooglePlay,2025-08-08,0,16097},,,
Order Complete (App),,ruby_2,6600,2,suhyeon,233,GooglePlay,2025-08-06,94600,2591},,,
Order Complete (App),,ruby_4,33000,4,탄령,331,GooglePlay,2025-08-05,554400,415},,,
Order Complete (App),,ruby_4,33000,4,탄령,331,GooglePlay,2025-08-05,521400,415},,,
Order Complete (App),,ruby_2,6600,2,suhyeon,232,GooglePlay,2025-08-06,88000,2591},,,
Order Complete (App),,ruby_1,1100,2,조선팔도,44,GooglePlay,2025-08-07,7700,12733},,,
Order Complete (App),,ruby_2,6600,2,조선팔도,44,GooglePlay,2025-08-07,0,12733},,,
Order Complete (App),,ruby_2,6600,2,창제,93,GooglePlay,2025-08-07,7700,6459},,,
Order Complete (App),,ruby_1,1100,4,노르보,178,GooglePlay,2025-08-05,42900,3999},,,
Order Complete (App),,ads_remove,7700,1,아바이,7,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,18,미율,425,OneStore,2025-07-21,427900,71},,,
Order Complete (App),,ruby_2,6600,10,이야이,445,OneStore,2025-07-30,895400,51},,,
Order Complete (App),,ruby_1,1100,20,여수,286,OneStore,2025-07-20,12100,989},,,
Order Complete (App),,ruby_4,33000,1,모닝믹스커피,84,GooglePlay,2025-08-08,11000,8184},,,
Order Complete (App),,ruby_3,11000,1,초보어르신,24,GooglePlay,2025-08-08,0,16089},,,
Order Complete (App),,ruby_2,6600,24,연우파파,380,GooglePlay,2025-07-16,317900,132},,,
Order Complete (App),,ads_remove,7700,1,형광등,6,GooglePlay,2025-08-08,0,99999999},,,
Order Complete (App),,ruby_3,11000,24,연우파파,380,GooglePlay,2025-07-16,306900,132},,,
Order Complete (App),,ads_remove,7700,1,홍스루1,34,GooglePlay,2025-08-08,0,14791},,,
Order Complete (App),,ruby_1,1100,1,인효바둑판,26,GooglePlay,2025-08-08,7700,16087},,,
