Event Category,,Product ID,Product Price,"{""Time""",UserUUID,a_EventItem,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,돌발_사형수 스테이지__4__3300,3300,2025-10-30 7:42,765f3530-a762-11f0-8a45-d31b6a591896,,19,곡산,723,1062456,2530,5300,1,OneStore,2025-10-12,1701700,188
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-30 7:41,eb55b150-8194-11f0-9647-c522e92b8a5a,,67,독도지킴이,966,223816,2330,33310,1,GooglePlay,2025-08-25,1804000,41
ItemPurchased (App),,돌발_사형수__11__5500,5500,2025-10-30 7:39,765f3530-a762-11f0-8a45-d31b6a591896,,19,곡산,723,1039056,5830,5300,1,OneStore,2025-10-12,1701700,188
ItemPurchased (App),,돌발_절멸타확률__6__990,990,2025-10-30 7:35,54ac8250-9587-11ef-bae1-e99e5909ec5f,,367,예슬아,1540,158469,5830,281230,0,OneStore,2024-10-28,3902500,5
ItemPurchased (App),,구독권3__660,660,2025-10-30 7:29,77c5d600-b3d7-11f0-be05-d5b9914ee117,,3,생도,92,157889,0,3630,1,GooglePlay,2025-10-28,40700,5201
ItemPurchased (App),,구독권4__660,660,2025-10-30 7:29,77c5d600-b3d7-11f0-be05-d5b9914ee117,,3,생도,92,141889,660,3630,1,GooglePlay,2025-10-28,40700,5201
ItemPurchased (App),,구독권2__1980,1980,2025-10-30 7:28,77c5d600-b3d7-11f0-be05-d5b9914ee117,,3,생도,92,130889,1320,3630,1,GooglePlay,2025-10-28,40700,5201
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-30 6:55,b6b10e20-b2bb-11ef-8b0b-3f0a6e303454,,330,간짜장,1291,1785118,2420,27240,0,GooglePlay,2024-12-05,1879700,13
ItemPurchased (App),,(기간한정 일간)영웅__1__550,550,2025-10-30 6:45,d88da590-618d-11f0-be18-d54b23f40b25,,107,악마,1540,248189,5390,192980,1,OneStore,2025-07-15,9815300,2
ItemPurchased (App),,(기간한정 일간)영웅__0__110,110,2025-10-30 6:45,d88da590-618d-11f0-be18-d54b23f40b25,,107,악마,1540,238189,5940,192980,1,OneStore,2025-07-15,9815300,2
ItemPurchased (App),,돌발_회심타확률__8__990,990,2025-10-30 6:45,e046de60-7118-11f0-a2a7-91b28ed640aa,,88,짱주숭,744,465380,110,26130,1,GooglePlay,2025-08-04,601700,141
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-30 6:42,d88da590-618d-11f0-be18-d54b23f40b25,,107,악마,1540,209464,6050,192950,1,OneStore,2025-07-15,9815300,2
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-30 6:42,d88da590-618d-11f0-be18-d54b23f40b25,,107,악마,1540,209464,6160,192950,1,OneStore,2025-07-15,9815300,2
ItemPurchased (App),,계정한정__가속소환__1__550,550,2025-10-30 6:33,baf848e0-63f0-11f0-990b-3fc68f8c80ee,,104,세라라,763,33546,770,6030,1,OneStore,2025-07-18,55000,126
ItemPurchased (App),,계정한정__가속소환__0__110,110,2025-10-30 6:33,baf848e0-63f0-11f0-990b-3fc68f8c80ee,,104,세라라,763,30546,1320,6030,1,OneStore,2025-07-18,55000,126
ItemPurchased (App),,돌발_무기2__4__1100,1100,2025-10-30 3:14,77c7e4a0-a6ac-11f0-8ecd-5f1339e006a7,,20,모쨔,553,22023,0,2550,1,GooglePlay,2025-10-11,682000,1514
ItemPurchased (App),,계정한정__고려소환__1__550,550,2025-10-30 2:56,a05a9020-917b-11f0-9253-37b5892e2e23,,41,대구웅이,426,9653,0,20780,1,GooglePlay,2025-09-14,36300,1853
ItemPurchased (App),,계정한정__조선소환__1__550,550,2025-10-30 2:56,a05a9020-917b-11f0-9253-37b5892e2e23,,41,대구웅이,426,6653,550,20780,1,GooglePlay,2025-09-14,36300,1853
ItemPurchased (App),,돌발_동료__5__3300,3300,2025-10-30 2:34,62509140-a82c-11f0-aa04-7574b58ff310,,18,구구도,327,4573,0,7410,1,GooglePlay,2025-10-13,182600,2519
ItemPurchased (App),,돌발_승급__5__3300,3300,2025-10-30 2:14,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,414,4452257,8811350,420,1,GooglePlay,2025-10-15,7700,2050
ItemPurchased (App),,돌발_무기2__7__3300,3300,2025-10-30 2:07,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,414,4265957,8814650,420,1,GooglePlay,2025-10-15,7700,2050
ItemPurchased (App),,돌발_무기2__6__3300,3300,2025-10-30 2:06,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,414,4255457,8817950,420,1,GooglePlay,2025-10-15,7700,2050
ItemPurchased (App),,돌발_무기2__8__3300,3300,2025-10-30 2:06,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,414,4244957,8821250,420,1,GooglePlay,2025-10-15,7700,2050
ItemPurchased (App),,돌발_던전3__1__990,990,2025-10-30 2:02,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,618,532003584,849600,181470,1,GooglePlay,2025-10-29,0,1572
ItemPurchased (App),,돌발_던전2__2__990,990,2025-10-30 1:53,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,385,5919857,8824550,420,1,GooglePlay,2025-10-15,7700,2050
ItemPurchased (App),,계정한정__무기소환__2__550,550,2025-10-30 1:51,fafbc660-b490-11f0-8aa8-1d3c27271614,,2,로켓단기여니,249,1429892,440,8360,1,GooglePlay,2025-10-29,260700,3883
ItemPurchased (App),,돌발_동료__6__3300,3300,2025-10-30 1:47,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,384,5731857,8825540,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_승급__7__3300,3300,2025-10-30 1:49,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,616,531993084,850590,181470,1,GooglePlay,2025-10-29,0,1572
ItemPurchased (App),,돌발_육성2__7__990,990,2025-10-30 1:46,26466ea0-a060-11f0-8fca-71917396351d,,28,무생,475,1091160,0,3530,1,GooglePlay,2025-10-03,515900,1317
ItemPurchased (App),,돌발_패기__6__3300,3300,2025-10-30 1:41,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,586,534958584,853890,181470,1,GooglePlay,2025-10-29,0,1573
ItemPurchased (App),,돌발_무기2__2__1100,1100,2025-10-30 1:36,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,369,5725157,8828840,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_무기2__3__1100,1100,2025-10-30 1:36,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,369,5719657,8829940,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_무기2__4__1100,1100,2025-10-30 1:36,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,369,5714157,8831040,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_무기2__1__550,550,2025-10-30 1:36,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,369,5708657,8832140,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_무기2__5__3300,3300,2025-10-30 1:36,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,369,5705157,8832690,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_동료__1__550,550,2025-10-30 1:32,10c48ea0-b491-11f0-91e9-3310de5bcc36,,2,purrine,90,146429,0,2040,1,GooglePlay,2025-10-29,33000,5350
ItemPurchased (App),,돌발_던전2__3__990,990,2025-10-30 1:29,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,586,540875084,857190,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,돌발_승급__4__3300,3300,2025-10-30 1:25,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,352,5751457,8835990,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_스테이지__5__3300,3300,2025-10-30 1:22,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,352,4696957,8839290,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_조선2__8__3300,3300,2025-10-30 1:22,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,352,4096457,8842590,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_동료__9__3300,3300,2025-10-30 1:19,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,575,540695484,858180,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,돌발_동료__5__3300,3300,2025-10-30 1:17,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,330,4870707,8845890,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_연구__11__1100,1100,2025-10-30 1:17,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,573,540694384,861480,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,돌발_조선2__0__550,550,2025-10-30 1:17,fafbc660-b490-11f0-8aa8-1d3c27271614,,2,로켓단기여니,207,1455092,990,8360,1,GooglePlay,2025-10-29,260700,3883
ItemPurchased (App),,돌발_스테이지__4__3300,3300,2025-10-30 1:14,0199f930-a9b8-11f0-baeb-dba5e53ace44,,16,럭키하온,303,4868207,8849190,420,1,GooglePlay,2025-10-15,7700,2759
ItemPurchased (App),,돌발_나무__1__990,990,2025-10-30 1:16,d9f60670-ad00-11f0-857c-297f836a6c9f,,11,우갹,490,45951,330,7970,1,GooglePlay,2025-10-19,927300,1447
ItemPurchased (App),,계정한정__갑옷소환__1__110,110,2025-10-30 1:15,1c2d4cb0-b21a-11f0-bba3-2d31d9f90247,,5,도르래,186,3292,0,1020,1,GooglePlay,2025-10-26,39600,4188
ItemPurchased (App),,(기간한정 일간)입장권2__0__110,110,2025-10-30 1:14,62509140-a82c-11f0-aa04-7574b58ff310,,18,구구도,327,65303,0,7410,1,GooglePlay,2025-10-13,149600,2518
ItemPurchased (App),,돌발_사형수__5__3300,3300,2025-10-30 1:14,d9f60670-ad00-11f0-857c-297f836a6c9f,,11,우갹,489,26301,220,7970,1,GooglePlay,2025-10-19,916300,1447
ItemPurchased (App),,돌발_가속횟수__7__3300,3300,2025-10-30 1:11,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,571,540693884,862580,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)장비__0__110,110,2025-10-30 1:11,62509140-a82c-11f0-aa04-7574b58ff310,,18,구구도,327,53553,110,7410,1,GooglePlay,2025-10-13,149600,2518
ItemPurchased (App),,(기간한정 일간)가속__0__110,110,2025-10-30 1:11,62509140-a82c-11f0-aa04-7574b58ff310,,18,구구도,327,49053,220,7410,1,GooglePlay,2025-10-13,149600,2518
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-30 1:10,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,567,541401384,865880,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-30 1:10,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,567,541401384,865990,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)가속__2__1100,1100,2025-10-30 1:09,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,566,541401384,866100,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)가속__1__550,550,2025-10-30 1:09,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,566,541401384,866100,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)가속__0__110,110,2025-10-30 1:09,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,566,541401384,866100,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)영웅__2__1100,1100,2025-10-30 1:09,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,566,541371384,867200,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)영웅__1__550,550,2025-10-30 1:09,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,566,541356384,867860,181470,1,GooglePlay,2025-10-29,0,1579
ItemPurchased (App),,(기간한정 일간)영웅__0__110,110,2025-10-30 1:09,c6d53670-b484-11f0-a892-8bee025fd31d,,2,온돌조아,565,541331384,869510,181470,1,GooglePlay,2025-10-29,0,1579
